timestamp,hours,water_level_cm,rise_rate_cm_per_h,soil_moisture_pct,humidity_pct,temp_c,risk_index,alert_tier,rain_active,dht_ok,ultra_valid
T+010.25h,10.25,5,0.0,62.7,98,28.7,21.2,SAFE,True,True,True
T+010.33h,10.333,5,0.0,62.8,98,28.5,21.2,SAFE,True,True,True
T+010.42h,10.417,5.87,10.42,63.0,98,28.6,36.3,SAFE,True,True,True
T+010.50h,10.5,5,-10.42,63.2,98,29.8,36.3,SAFE,True,True,True
T+010.58h,10.583,5,0.0,63.3,98,28.6,21.4,SAFE,True,True,True
T+010.67h,10.667,5,0.0,63.5,98,28.4,21.4,SAFE,True,True,True
T+010.75h,10.75,5,0.0,63.7,98,29.4,21.5,SAFE,True,True,True
T+010.83h,10.833,5,0.0,63.8,98,29.1,21.5,SAFE,True,True,True
T+010.92h,10.917,5,0.0,64.0,98,29.2,21.6,SAFE,True,True,True
T+011.00h,11.0,5.71,8.5623,64.2,98,29.3,36.6,SAFE,True,True,True
T+011.08h,11.083,5.11,-7.1833,64.3,98,29.2,36.7,SAFE,True,True,True
T+011.17h,11.167,5.92,9.6687,64.5,98,29.2,36.7,SAFE,True,True,True
T+011.25h,11.25,5,-11.0477,64.7,98,28.2,36.8,SAFE,True,True,True
T+011.33h,11.333,5,0.0,64.8,98,29.2,21.8,SAFE,True,True,True
T+011.42h,11.417,5,0.0,65.0,98,28.4,21.8,SAFE,True,True,True
T+011.50h,11.5,5,0.0,65.2,98,29.1,21.9,SAFE,True,False,False
T+011.58h,11.583,5,0.0,65.3,98,28.9,21.9,SAFE,True,True,False
T+011.67h,11.667,5,0.0,65.5,98,29.8,22.0,SAFE,True,True,True
T+011.75h,11.75,5.88,10.5142,65.7,98,29.2,37.0,SAFE,True,True,True
T+011.83h,11.833,5.54,-4.0085,65.8,98,28.4,34.1,SAFE,True,True,True
T+011.92h,11.917,5.25,-3.4701,66.0,98,28.3,32.6,SAFE,True,True,True
T+012.00h,12.0,5,-3.0356,66.2,98,29.7,31.3,SAFE,True,True,True
T+012.08h,12.083,5.21,2.5397,66.1,97.9,29.4,29.8,SAFE,False,True,True
T+012.17h,12.167,6.98,21.2066,66.1,97.8,29.6,37.2,SAFE,False,True,True
T+012.25h,12.25,5,-23.7463,66.0,97.7,28.9,37.2,SAFE,False,True,True
T+012.33h,12.333,5.39,4.6993,66.0,97.6,29.7,36.2,SAFE,False,True,True
T+012.42h,12.417,7.58,26.2143,66.0,97.5,29.1,37.1,SAFE,False,True,True
T+012.50h,12.5,7.32,-3.0838,65.9,97.4,29.0,31.4,SAFE,False,True,True
T+012.58h,12.583,5.51,-21.7602,65.9,97.3,29.4,37.1,SAFE,False,True,True
T+012.67h,12.667,5,-6.0697,65.8,97.2,29.4,37.1,SAFE,False,True,True
T+012.75h,12.75,6.4,16.7764,65.8,97.1,29.4,37.1,SAFE,False,True,True
T+012.83h,12.833,5,-16.7764,65.7,97.0,29.7,37.1,SAFE,False,True,True
T+012.92h,12.917,9.07,48.8291,65.7,96.9,29.2,37.1,SAFE,False,True,True
T+013.00h,13.0,7.3,-21.2181,65.7,96.8,29.5,37.0,SAFE,False,True,True
T+013.08h,13.083,5.07,-26.7112,65.6,96.7,28.4,37.0,SAFE,False,False,True
T+013.17h,13.167,5,-0.8998,65.6,96.6,28.1,24.7,SAFE,False,True,True
T+013.25h,13.25,8.34,40.091,65.5,96.5,29.2,37.0,SAFE,False,True,True
T+013.33h,13.333,5.15,-38.2448,65.5,96.4,29.6,37.0,SAFE,False,True,True
T+013.42h,13.417,7.33,26.1231,65.5,96.3,29.0,37.0,SAFE,False,True,True
T+013.50h,13.5,8.17,10.0773,65.4,96.2,28.8,37.0,SAFE,False,True,True
T+013.58h,13.583,9.33,13.9324,65.4,96.1,28.7,37.0,SAFE,False,True,True
T+013.67h,13.667,7.26,-24.879,65.3,96.0,29.0,36.9,SAFE,False,True,True
T+013.75h,13.75,10.02,33.1287,65.3,95.9,29.3,37.0,SAFE,False,True,True
T+013.83h,13.833,8.92,-13.1456,65.2,95.8,29.6,36.9,SAFE,False,True,True
T+013.92h,13.917,7.35,-18.9072,65.2,95.7,29.2,36.9,SAFE,False,True,True
T+014.00h,14.0,7.88,6.3643,65.2,95.6,28.5,36.9,SAFE,False,True,True
T+014.08h,14.083,8.55,8.0628,65.1,95.5,29.4,36.9,SAFE,False,True,True
T+014.17h,14.167,10.29,20.9055,65.1,95.4,28.3,37.4,SAFE,False,True,True
T+014.25h,14.25,7.34,-35.4644,65.0,95.3,29.3,36.9,SAFE,False,True,True
T+014.33h,14.333,8.79,17.3787,65.0,95.2,28.9,36.8,SAFE,False,True,True
T+014.42h,14.417,7.94,-10.0915,65.0,95.1,28.6,36.8,SAFE,False,True,True
T+014.50h,14.5,11.82,46.4838,64.9,95.0,28.7,39.9,SAFE,False,True,True
T+014.58h,14.583,7.58,-50.9148,64.9,94.9,29.4,36.8,SAFE,False,True,True
T+014.67h,14.667,6.29,-15.4451,64.8,94.8,28.6,36.8,SAFE,False,True,True
T+014.75h,14.75,9.12,34.001,64.8,94.7,28.2,36.8,SAFE,False,True,True
T+014.83h,14.833,7.89,-14.7767,64.7,94.6,29.0,36.7,SAFE,False,True,True
T+014.92h,14.917,10.52,31.6117,64.7,94.5,28.9,37.6,SAFE,False,True,True
T+015.00h,15.0,8.75,-21.3241,64.7,94.4,28.9,36.7,SAFE,False,True,True
T+015.08h,15.083,9.6,10.2487,64.6,94.3,28.7,36.7,SAFE,False,True,True
T+015.17h,15.167,9.09,-6.1367,64.6,94.2,28.5,36.7,SAFE,False,True,True
T+015.25h,15.25,8.04,-12.6102,64.5,94.1,29.7,36.6,SAFE,False,True,True
T+015.33h,15.333,9.43,16.6723,64.5,94.0,29.2,36.6,SAFE,False,True,True
T+015.42h,15.417,6.63,-33.5553,64.5,93.9,28.9,36.6,SAFE,False,True,True
T+015.50h,15.5,8.22,19.0169,64.4,93.8,28.8,36.6,SAFE,False,True,True
T+015.58h,15.583,9.33,13.4042,64.4,93.7,29.3,36.6,SAFE,False,True,True
T+015.67h,15.667,9.46,1.5245,64.3,93.6,30.0,26.1,SAFE,False,True,True
T+015.75h,15.75,12.21,32.9356,64.3,93.5,28.7,40.2,WARNING,False,True,True
T+015.83h,15.833,9.03,-38.1339,64.2,93.4,28.6,36.5,WARNING,False,True,True
T+015.92h,15.917,7.4,-19.54,64.2,93.3,29.0,36.5,WARNING,False,True,True
T+016.00h,16.0,9.08,20.1083,64.2,93.2,29.0,36.5,WARNING,False,True,True
T+016.08h,16.083,9.24,1.9338,64.1,93.1,29.0,27.2,SAFE,False,True,True
T+016.17h,16.167,9.43,2.3096,64.1,93.0,29.2,28.3,SAFE,False,True,True
T+016.25h,16.25,8.84,-7.0956,64.0,92.9,29.5,36.4,SAFE,False,True,True
T+016.33h,16.333,8.63,-2.4926,64.0,92.8,29.4,28.8,SAFE,False,True,True
T+016.42h,16.417,8.44,-2.3147,64.0,92.7,28.5,28.3,SAFE,False,False,True
T+016.50h,16.5,8.95,6.1326,63.9,92.6,29.5,36.3,SAFE,False,True,True
T+016.58h,16.583,9.77,9.8611,63.9,92.5,29.2,36.3,SAFE,False,True,True
T+016.67h,16.667,5.95,-45.8799,63.8,92.4,28.9,36.3,SAFE,False,True,True
T+016.75h,16.75,8.65,32.3986,63.8,92.3,29.5,36.3,SAFE,False,True,True
T+016.83h,16.833,6.18,-29.5536,63.7,92.2,28.6,36.2,SAFE,False,True,True
T+016.92h,16.917,7.66,17.66,63.7,92.1,27.8,36.2,SAFE,False,True,True
T+017.00h,17.0,9.65,23.887,63.7,92.0,29.2,36.2,SAFE,False,True,True
T+017.08h,17.083,11.01,16.37,63.6,91.9,29.6,37.9,SAFE,False,True,True
T+017.17h,17.167,7.5,-42.1535,63.6,91.8,29.6,36.2,SAFE,False,True,True
T+017.25h,17.25,8.91,16.9634,63.5,91.7,28.4,36.1,SAFE,False,True,True
T+017.33h,17.333,6.29,-31.4152,63.5,91.6,29.0,36.1,SAFE,False,True,True
T+017.42h,17.417,9.9,43.3256,63.5,91.5,29.2,36.1,SAFE,False,True,True
T+017.50h,17.5,7.64,-27.1465,63.4,91.4,28.9,36.1,SAFE,False,True,True
T+017.58h,17.583,9.29,19.8202,63.4,91.3,29.0,36.1,SAFE,False,True,True
T+017.67h,17.667,7.85,-17.3203,63.3,91.2,28.9,36.0,SAFE,False,True,False
T+017.75h,17.75,8.19,4.1006,63.3,91.1,29.5,33.3,SAFE,False,True,True
T+017.83h,17.833,7.89,-3.6066,63.2,91.0,29.2,31.8,SAFE,False,True,True
T+017.92h,17.917,5.31,-30.944,63.2,90.9,29.7,36.0,SAFE,False,True,True
T+018.00h,18.0,5.34,0.377,63.2,90.8,28.7,22.1,SAFE,False,True,True
T+018.08h,18.083,5,-4.1183,63.1,90.7,28.6,33.3,SAFE,False,True,True
T+018.17h,18.167,7.26,27.1381,63.1,90.6,28.6,35.9,SAFE,False,True,True
T+018.25h,18.25,5.89,-16.4063,63.0,90.5,29.6,35.9,SAFE,False,True,True
T+018.33h,18.333,6.66,9.232,63.0,90.4,28.6,35.9,SAFE,False,True,True
T+018.42h,18.417,8.37,20.4689,63.0,90.3,28.6,35.9,SAFE,False,True,True
T+018.50h,18.5,6.66,-20.4753,62.9,90.2,29.7,35.8,SAFE,False,True,True
T+018.58h,18.583,7.18,6.1988,62.9,90.1,29.3,35.8,SAFE,False,True,False
T+018.67h,18.667,6.68,-5.9778,62.8,90.0,28.5,35.8,SAFE,False,True,True
T+018.75h,18.75,6.91,2.748,62.8,89.9,29.2,29.0,SAFE,False,True,True
T+018.83h,18.833,5.28,-19.5287,62.7,89.8,28.5,35.8,SAFE,False,True,True
T+018.92h,18.917,5,-3.3976,62.7,89.7,29.4,30.9,SAFE,False,True,True
T+019.00h,19.0,5,0.0,62.7,89.6,29.3,20.7,SAFE,False,True,True
T+019.08h,19.083,5,0.0,62.6,89.5,28.2,20.7,SAFE,False,True,True
T+019.17h,19.167,5.09,1.1288,62.6,89.4,28.2,24.1,SAFE,False,True,True
T+019.25h,19.25,6.57,17.7242,62.5,89.3,29.3,35.6,SAFE,False,True,True
T+019.33h,19.333,5,-18.853,62.5,89.2,28.7,35.6,SAFE,False,True,True
T+019.42h,19.417,5,0.0,62.5,89.1,28.8,20.6,SAFE,False,True,True
T+019.50h,19.5,5,0.0,62.4,89.0,28.6,20.6,SAFE,False,True,True
T+019.58h,19.583,5.12,1.4566,62.4,88.9,28.8,24.9,SAFE,False,True,True
T+019.67h,19.667,5,-1.4566,62.3,88.8,29.9,24.9,SAFE,False,True,True
T+019.75h,19.75,5,0.0,62.3,88.7,28.5,20.5,SAFE,False,True,True
T+019.83h,19.833,6.14,13.6976,62.2,88.6,29.1,35.5,SAFE,False,True,True
T+019.92h,19.917,5,-13.6976,62.2,88.5,29.1,35.5,SAFE,False,True,True
T+020.00h,20.0,5,0.0,62.2,88.4,29.3,20.5,SAFE,False,True,True
T+020.08h,20.083,5,0.0,62.1,88.3,29.7,20.4,SAFE,False,True,True
T+020.17h,20.167,5.68,8.1678,62.1,88.2,28.6,35.4,SAFE,False,True,True
T+020.25h,20.25,5,-8.1678,62.0,88.1,28.5,35.4,SAFE,False,False,True
T+020.33h,20.333,5,0.0,62.0,88.0,29.0,20.4,SAFE,False,True,True
T+020.42h,20.417,5,0.0,62.0,87.9,27.8,20.4,SAFE,False,True,True
T+020.50h,20.5,5,0.0,61.9,87.8,29.0,20.3,SAFE,False,True,True
T+020.58h,20.583,5,0.0,61.9,87.7,29.5,20.3,SAFE,False,True,True
T+020.67h,20.667,5,0.0,61.8,87.6,28.8,20.3,SAFE,False,True,True
T+020.75h,20.75,5,0.0,61.8,87.5,29.6,20.3,SAFE,False,True,True
T+020.83h,20.833,5,0.0,61.7,87.4,28.7,20.3,SAFE,False,True,True
T+020.92h,20.917,5.12,1.4784,61.7,87.3,28.4,24.7,SAFE,False,True,True
T+021.00h,21.0,5,-1.4784,61.7,87.2,30.0,24.6,SAFE,False,True,True
T+021.08h,21.083,5,0.0,61.6,87.1,28.5,20.2,SAFE,False,True,True
T+021.17h,21.167,5,0.0,61.6,87.0,28.0,20.2,SAFE,False,True,True
T+021.25h,21.25,5,0.0,61.5,86.9,28.3,20.2,SAFE,False,True,True
T+021.33h,21.333,5.28,3.3388,61.5,86.8,29.0,30.1,SAFE,False,True,True
T+021.42h,21.417,5,-3.3388,61.5,86.7,28.7,30.1,SAFE,False,True,True
T+021.50h,21.5,5,0.0,61.4,86.6,28.9,20.1,SAFE,False,True,True
T+021.58h,21.583,5,0.0,61.4,86.5,29.6,20.1,SAFE,False,True,True
T+021.67h,21.667,6.57,18.8496,61.3,86.4,29.2,35.0,SAFE,False,True,True
T+021.75h,21.75,5,-18.8496,61.3,86.3,28.8,35.0,SAFE,False,True,True
T+021.83h,21.833,5,0.0,61.2,86.2,28.8,20.0,SAFE,False,True,True
T+021.92h,21.917,5,0.0,61.2,86.1,28.8,20.0,SAFE,False,True,True
T+022.00h,22.0,5,0.0,61.2,86.0,29.1,20.0,SAFE,False,True,True
T+022.08h,22.083,5,0.0,61.1,85.9,29.1,19.9,SAFE,False,True,True
T+022.17h,22.167,5,0.0,61.1,85.8,29.3,19.9,SAFE,False,True,True
T+022.25h,22.25,5,0.0,61.0,85.7,29.4,19.9,SAFE,False,True,True
T+022.33h,22.333,5,0.0,61.0,85.6,28.7,19.9,SAFE,False,True,True
T+022.42h,22.417,5,0.0,61.0,85.5,28.4,19.9,SAFE,False,True,True
T+022.50h,22.5,7.01,24.0919,60.9,85.4,28.3,34.8,SAFE,False,True,True
T+022.58h,22.583,5.67,-16.0372,60.9,85.3,29.4,34.8,SAFE,False,True,True
T+022.67h,22.667,5,-8.0547,60.8,85.2,28.7,34.8,SAFE,False,True,True
T+022.75h,22.75,5,0.0,60.8,85.1,29.1,19.8,SAFE,False,True,True
T+022.83h,22.833,5,0.0,60.7,85.0,29.9,19.8,SAFE,False,True,True
T+022.92h,22.917,5,0.0,60.7,84.9,29.3,19.7,SAFE,False,True,True
T+023.00h,23.0,5.02,0.2925,60.7,84.8,30.6,20.6,SAFE,False,True,True
T+023.08h,23.083,5,-0.2925,60.6,84.7,29.1,20.6,SAFE,False,True,True
T+023.17h,23.167,5,0.0,60.6,84.6,29.4,19.7,SAFE,False,True,True
T+023.25h,23.25,5,0.0,60.5,84.5,29.1,19.7,SAFE,False,True,True
T+023.33h,23.333,5,0.0,60.5,84.4,29.5,19.6,SAFE,False,True,True
T+023.42h,23.417,5,0.0,60.5,84.3,29.6,19.6,SAFE,False,True,True
T+023.50h,23.5,5,0.0,60.4,84.2,28.9,19.6,SAFE,False,True,True
T+023.58h,23.583,6.93,23.1793,60.4,84.1,29.2,34.6,SAFE,False,True,True
T+023.67h,23.667,5.92,-12.0809,60.3,84.0,29.2,34.6,SAFE,False,True,True
T+023.75h,23.75,5,-11.0984,60.3,83.9,29.4,34.5,SAFE,False,True,True
T+023.83h,23.833,5,0.0,60.2,83.8,28.4,19.5,SAFE,False,True,True
T+023.92h,23.917,7.23,26.7942,60.2,83.7,29.4,34.5,SAFE,False,True,True
T+024.00h,24.0,6.39,-10.0926,60.2,83.6,28.6,34.5,SAFE,False,True,True
T+024.08h,24.083,5.57,-9.9003,60.1,83.5,29.6,34.5,SAFE,False,True,True
T+024.17h,24.167,5,-6.8013,60.1,83.4,28.8,34.4,SAFE,False,True,True
T+024.25h,24.25,5,0.0,60.0,83.3,28.8,19.4,SAFE,False,True,True
T+024.33h,24.333,6.62,19.3874,60.0,83.2,28.6,34.4,SAFE,False,True,True
T+024.42h,24.417,6.42,-2.3131,60.0,83.1,29.7,26.3,SAFE,False,True,False
T+024.50h,24.5,5.88,-6.5638,59.9,83.0,29.8,34.3,SAFE,False,True,False
T+024.58h,24.583,6.11,2.8679,59.9,82.9,28.4,27.9,SAFE,False,True,True
T+024.67h,24.667,5,-13.3784,59.8,82.8,27.5,34.3,SAFE,False,True,True
T+024.75h,24.75,5,0.0,59.8,82.7,29.7,19.3,SAFE,False,True,True
T+024.83h,24.833,6.21,14.4997,59.7,82.6,28.7,34.3,SAFE,False,True,True
T+024.92h,24.917,8.05,22.0764,59.7,82.5,29.0,34.2,SAFE,False,True,True
T+025.00h,25.0,7.2,-10.2035,59.7,82.4,29.6,34.2,SAFE,False,True,True
T+025.08h,25.083,8.69,17.8712,59.6,82.3,29.0,34.2,SAFE,False,True,False
T+025.17h,25.167,5,-44.2437,59.6,82.2,30.3,34.2,SAFE,False,True,True
T+025.25h,25.25,5.97,11.642,59.5,82.1,29.2,34.2,SAFE,False,True,True
T+025.33h,25.333,7.34,16.4252,59.5,82.0,28.9,34.1,SAFE,False,True,True
