timestamp,hours,water_level_cm,rise_rate_cm_per_s,soil_moisture_pct,humidity_pct,temp_c,risk_index,alert_tier,rain_active,dht_ok,ultra_valid
T+002.00h,2.0,10.32,0.0086,50,82,28.6,16.9,SAFE,False,True,True
T+002.08h,2.083,9.5,-0.0027,50,82,29.0,16.4,SAFE,False,True,True
T+002.17h,2.167,8.31,-0.004,50,82,28.7,16.4,SAFE,False,True,True
T+002.25h,2.25,7.91,-0.0013,50,82,29.4,16.4,SAFE,False,True,True
T+002.33h,2.333,10.21,0.0076,50,82,29.4,16.8,SAFE,False,True,True
T+002.42h,2.417,9.61,-0.002,50,82,29.7,16.4,SAFE,False,True,True
T+002.50h,2.5,13.18,0.0119,50,82,29.6,21.7,SAFE,False,True,True
T+002.58h,2.583,10.39,-0.0093,50,82,28.7,17.1,SAFE,False,True,True
T+002.67h,2.667,8.3,-0.007,50,82,28.7,16.4,SAFE,False,True,True
T+002.75h,2.75,10.36,0.0069,50,82,29.0,17.0,SAFE,False,True,True
T+002.83h,2.833,8.05,-0.0077,50,82,28.6,16.4,SAFE,False,True,True
T+002.92h,2.917,9.4,0.0045,50,82,28.8,16.4,SAFE,False,True,True
T+003.00h,3.0,8.3,-0.0036,50,82,28.9,16.4,SAFE,False,True,True
T+003.08h,3.083,11.41,0.0104,50,82,29.0,18.8,SAFE,False,True,True
T+003.17h,3.167,11.79,0.0013,50,82,29.2,19.4,SAFE,False,True,True
T+003.25h,3.25,9.54,-0.0075,50,82,28.6,16.4,SAFE,False,True,True
T+003.33h,3.333,7.78,-0.0059,50,82,30.2,16.4,SAFE,False,True,True
T+003.42h,3.417,8.33,0.0018,50,82,29.2,16.4,SAFE,False,True,True
T+003.50h,3.5,10.59,0.0075,50,82,29.3,17.4,SAFE,False,True,True
T+003.58h,3.583,8.81,-0.0059,50,82,29.1,16.4,SAFE,False,True,True
T+003.67h,3.667,8.16,-0.0022,50,82,28.0,16.4,SAFE,False,True,True
T+003.75h,3.75,9.69,0.0051,50,82,28.6,16.4,SAFE,False,True,True
T+003.83h,3.833,7.22,-0.0082,50,82,29.9,16.4,SAFE,False,True,True
T+003.92h,3.917,9.09,0.0062,50,82,28.7,16.4,SAFE,False,True,True
T+004.00h,4.0,6.91,-0.0072,50.2,82.5,28.8,16.5,SAFE,True,True,True
T+004.08h,4.083,6.76,-0.0005,50.3,83.0,28.8,16.6,SAFE,True,True,True
T+004.17h,4.167,7.38,0.0021,50.5,83.5,28.9,16.7,SAFE,True,True,True
T+004.25h,4.25,11.76,0.0146,50.7,84.0,29.3,19.7,SAFE,True,True,True
T+004.33h,4.333,8.37,-0.0113,50.8,84.5,29.2,16.9,SAFE,True,True,True
T+004.42h,4.417,7.75,-0.0021,51.0,85.0,28.9,16.9,SAFE,True,True,True
T+004.50h,4.5,7.07,-0.0023,51.2,85.5,29.5,17.0,SAFE,True,True,True
T+004.58h,4.583,5.72,-0.0045,51.3,86.0,28.7,17.1,SAFE,True,True,True
T+004.67h,4.667,6.94,0.0041,51.5,86.5,28.5,17.2,SAFE,True,True,True
T+004.75h,4.75,9.06,0.007,51.7,87.0,29.0,17.3,SAFE,True,True,True
T+004.83h,4.833,10.8,0.0058,51.8,87.5,28.7,18.7,SAFE,True,True,True
T+004.92h,4.917,9.64,-0.0039,52.0,88.0,29.0,17.5,SAFE,True,True,True
T+005.00h,5.0,7.87,-0.0059,52.2,88.5,28.7,17.6,SAFE,True,True,True
T+005.08h,5.083,8.15,0.0009,52.3,89.0,29.7,17.7,SAFE,True,True,True
T+005.17h,5.167,6.65,-0.005,52.5,89.5,29.4,17.8,SAFE,True,True,True
T+005.25h,5.25,7.12,0.0016,52.7,90.0,29.4,17.8,SAFE,True,True,True
T+005.33h,5.333,5.37,-0.0058,52.8,90.5,29.3,18.0,SAFE,True,True,True
T+005.42h,5.417,6.35,0.0033,53.0,91.0,29.2,18.0,SAFE,True,True,True
T+005.50h,5.5,7.9,0.0052,53.2,91.5,29.7,18.1,SAFE,True,True,True
T+005.58h,5.583,7.21,-0.0023,53.3,92.0,29.1,18.2,SAFE,True,True,True
T+005.67h,5.667,6.53,-0.0023,53.5,92.5,28.2,18.3,SAFE,True,True,True
T+005.75h,5.75,8.58,0.0068,53.7,93.0,28.8,18.4,SAFE,True,True,True
T+005.83h,5.833,6.67,-0.0063,53.8,93.5,28.9,18.5,SAFE,True,True,True
T+005.92h,5.917,7.91,0.0041,54.0,94.0,29.6,18.6,SAFE,True,True,True
T+006.00h,6.0,5.6,-0.0077,54.2,94.5,29.5,18.7,SAFE,True,True,True
T+006.08h,6.083,5.23,-0.0012,54.3,95.0,29.1,18.8,SAFE,True,True,True
T+006.17h,6.167,5,-0.0008,54.5,95.5,29.8,18.8,SAFE,True,True,True
T+006.25h,6.25,5,0.0,54.7,96.0,29.1,18.9,SAFE,True,True,True
T+006.33h,6.333,5,0.0,54.8,96.5,29.1,18.9,SAFE,True,True,True
T+006.42h,6.417,5.65,0.0022,55.0,97.0,28.4,19.0,SAFE,True,True,True
T+006.50h,6.5,5.26,-0.0013,55.2,97.5,29.4,19.0,SAFE,True,True,True
T+006.58h,6.583,5,-0.0009,55.3,98,29.1,19.0,SAFE,True,True,True
T+006.67h,6.667,5,0.0,55.5,98,29.3,19.1,SAFE,True,True,True
T+006.75h,6.75,7.23,0.0074,55.7,98,27.9,19.2,SAFE,True,True,True
T+006.83h,6.833,5,-0.0074,55.8,98,29.1,19.2,SAFE,True,True,True
T+006.92h,6.917,5,0.0,56.0,98,30.0,19.2,SAFE,True,True,True
T+007.00h,7.0,5.54,0.0018,56.2,98,29.3,19.3,SAFE,True,True,True
T+007.08h,7.083,7.13,0.0053,56.3,98,29.6,19.4,SAFE,True,True,True
T+007.17h,7.167,5,-0.0071,56.5,98,29.1,19.4,SAFE,True,True,True
T+007.25h,7.25,5.4,0.0013,56.7,98,28.8,19.4,SAFE,True,True,True
T+007.33h,7.333,7.05,0.0055,56.8,98,28.6,19.5,SAFE,True,True,True
T+007.42h,7.417,6.12,-0.0031,57.0,98,28.7,19.5,SAFE,True,True,False
T+007.50h,7.5,5.45,-0.0022,57.2,98,28.9,19.6,SAFE,True,True,True
T+007.58h,7.583,5,-0.0015,57.3,98,29.0,19.6,SAFE,True,True,True
T+007.67h,7.667,5,0.0,57.5,98,29.8,19.7,SAFE,True,True,True
T+007.75h,7.75,5,0.0,57.7,98,28.6,19.7,SAFE,True,True,True
T+007.83h,7.833,5,0.0,57.8,98,28.8,19.8,SAFE,True,True,True
T+007.92h,7.917,5,0.0,58.0,98,28.7,19.8,SAFE,True,True,True
T+008.00h,8.0,5,0.0,58.2,98,28.4,19.9,SAFE,True,True,True
T+008.08h,8.083,5,0.0,58.3,98,28.7,19.9,SAFE,True,True,True
T+008.17h,8.167,5,0.0,58.5,98,30.0,20.0,SAFE,True,True,True
T+008.25h,8.25,5,0.0,58.7,98,29.0,20.0,SAFE,True,True,True
T+008.33h,8.333,5,0.0,58.8,98,29.1,20.1,SAFE,True,True,True
T+008.42h,8.417,5,0.0,59.0,98,29.2,20.1,SAFE,True,True,True
T+008.50h,8.5,5.39,0.0013,59.2,98,29.0,20.2,SAFE,True,True,True
T+008.58h,8.583,6.03,0.0021,59.3,98,29.6,20.2,SAFE,True,True,True
T+008.67h,8.667,5,-0.0034,59.5,98,29.7,20.3,SAFE,True,True,True
T+008.75h,8.75,5,0.0,59.7,98,29.6,20.3,SAFE,True,True,True
T+008.83h,8.833,5,0.0,59.8,98,28.2,20.4,SAFE,True,True,True
T+008.92h,8.917,5.73,0.0024,60.0,98,29.0,20.4,SAFE,True,True,True
T+009.00h,9.0,5,-0.0024,60.2,98,29.0,20.5,SAFE,True,True,False
T+009.08h,9.083,5,0.0,60.3,98,27.9,20.5,SAFE,True,True,True
T+009.17h,9.167,5,0.0,60.5,98,29.7,20.5,SAFE,True,True,True
T+009.25h,9.25,5,0.0,60.7,98,28.7,20.6,SAFE,True,True,True
T+009.33h,9.333,5,0.0,60.8,98,29.1,20.6,SAFE,True,True,True
T+009.42h,9.417,5,0.0,61.0,98,29.2,20.7,SAFE,True,True,True
T+009.50h,9.5,5.38,0.0013,61.2,98,29.2,20.7,SAFE,True,True,True
T+009.58h,9.583,5,-0.0013,61.3,98,28.2,20.8,SAFE,True,True,True
T+009.67h,9.667,5,0.0,61.5,98,28.1,20.8,SAFE,True,True,True
T+009.75h,9.75,5,0.0,61.7,98,29.1,20.9,SAFE,True,True,True
T+009.83h,9.833,5,0.0,61.8,98,29.1,20.9,SAFE,True,True,True
T+009.92h,9.917,5,0.0,62.0,98,29.3,21.0,SAFE,True,True,True
T+010.00h,10.0,5,0.0,62.2,98,28.2,21.0,SAFE,True,True,True
T+010.08h,10.083,5,0.0,62.3,98,28.6,21.1,SAFE,True,True,True
T+010.17h,10.167,5,0.0,62.5,98,29.5,21.1,SAFE,True,True,True
T+010.25h,10.25,5,0.0,62.7,98,28.7,21.2,SAFE,True,True,True
T+010.33h,10.333,5,0.0,62.8,98,28.5,21.2,SAFE,True,True,True
T+010.42h,10.417,5.87,0.0029,63.0,98,28.6,21.3,SAFE,True,True,True
T+010.50h,10.5,5,-0.0029,63.2,98,29.8,21.3,SAFE,True,True,True
T+010.58h,10.583,5,0.0,63.3,98,28.6,21.4,SAFE,True,True,True
T+010.67h,10.667,5,0.0,63.5,98,28.4,21.4,SAFE,True,True,True
T+010.75h,10.75,5,0.0,63.7,98,29.4,21.5,SAFE,True,True,True
T+010.83h,10.833,5,0.0,63.8,98,29.1,21.5,SAFE,True,True,True
T+010.92h,10.917,5,0.0,64.0,98,29.2,21.6,SAFE,True,True,True
T+011.00h,11.0,5.71,0.0024,64.2,98,29.3,21.6,SAFE,True,True,True
T+011.08h,11.083,5.11,-0.002,64.3,98,29.2,21.7,SAFE,True,True,True
T+011.17h,11.167,5.92,0.0027,64.5,98,29.2,21.7,SAFE,True,True,True
T+011.25h,11.25,5,-0.0031,64.7,98,28.2,21.8,SAFE,True,True,True
T+011.33h,11.333,5,0.0,64.8,98,29.2,21.8,SAFE,True,True,True
T+011.42h,11.417,5,0.0,65.0,98,28.4,21.8,SAFE,True,True,True
T+011.50h,11.5,5,0.0,65.2,98,29.1,21.9,SAFE,True,False,False
T+011.58h,11.583,5,0.0,65.3,98,28.9,21.9,SAFE,True,True,False
T+011.67h,11.667,5,0.0,65.5,98,29.8,22.0,SAFE,True,True,True
T+011.75h,11.75,5.88,0.0029,65.7,98,29.2,22.1,SAFE,True,True,True
T+011.83h,11.833,5.54,-0.0011,65.8,98,28.4,22.1,SAFE,True,True,True
T+011.92h,11.917,5.25,-0.001,66.0,98,28.3,22.1,SAFE,True,True,True
T+012.00h,12.0,5,-0.0008,66.2,98,29.7,22.2,SAFE,True,True,True
T+012.08h,12.083,5.21,0.0007,66.1,97.9,29.4,22.2,SAFE,False,True,True
T+012.17h,12.167,6.98,0.0059,66.1,97.8,29.6,22.2,SAFE,False,True,True
T+012.25h,12.25,5,-0.0066,66.0,97.7,28.9,22.2,SAFE,False,True,True
T+012.33h,12.333,5.39,0.0013,66.0,97.6,29.7,22.1,SAFE,False,True,True
T+012.42h,12.417,7.58,0.0073,66.0,97.5,29.1,22.1,SAFE,False,True,True
T+012.50h,12.5,7.32,-0.0009,65.9,97.4,29.0,22.1,SAFE,False,True,True
T+012.58h,12.583,5.51,-0.006,65.9,97.3,29.4,22.1,SAFE,False,True,True
T+012.67h,12.667,5,-0.0017,65.8,97.2,29.4,22.1,SAFE,False,True,True
T+012.75h,12.75,6.4,0.0047,65.8,97.1,29.4,22.1,SAFE,False,True,True
T+012.83h,12.833,5,-0.0047,65.7,97.0,29.7,22.1,SAFE,False,True,True
T+012.92h,12.917,9.07,0.0136,65.7,96.9,29.2,22.1,SAFE,False,True,True
T+013.00h,13.0,7.3,-0.0059,65.7,96.8,29.5,22.1,SAFE,False,True,True
T+013.08h,13.083,5.07,-0.0074,65.6,96.7,28.4,22.1,SAFE,False,False,True
T+013.17h,13.167,5,-0.0002,65.6,96.6,28.1,22.0,SAFE,False,True,True
T+013.25h,13.25,8.34,0.0111,65.5,96.5,29.2,22.0,SAFE,False,True,True
T+013.33h,13.333,5.15,-0.0106,65.5,96.4,29.6,22.0,SAFE,False,True,True
T+013.42h,13.417,7.33,0.0073,65.5,96.3,29.0,22.0,SAFE,False,True,True
T+013.50h,13.5,8.17,0.0028,65.4,96.2,28.8,22.0,SAFE,False,True,True
T+013.58h,13.583,9.33,0.0039,65.4,96.1,28.7,22.0,SAFE,False,True,True
T+013.67h,13.667,7.26,-0.0069,65.3,96.0,29.0,22.0,SAFE,False,True,True
T+013.75h,13.75,10.02,0.0092,65.3,95.9,29.3,22.0,SAFE,False,True,True
T+013.83h,13.833,8.92,-0.0037,65.2,95.8,29.6,21.9,SAFE,False,True,True
T+013.92h,13.917,7.35,-0.0053,65.2,95.7,29.2,21.9,SAFE,False,True,True
T+014.00h,14.0,7.88,0.0018,65.2,95.6,28.5,21.9,SAFE,False,True,True
T+014.08h,14.083,8.55,0.0022,65.1,95.5,29.4,21.9,SAFE,False,True,True
T+014.17h,14.167,10.29,0.0058,65.1,95.4,28.3,22.4,SAFE,False,True,True
T+014.25h,14.25,7.34,-0.0099,65.0,95.3,29.3,21.9,SAFE,False,True,True
T+014.33h,14.333,8.79,0.0048,65.0,95.2,28.9,21.9,SAFE,False,True,True
T+014.42h,14.417,7.94,-0.0028,65.0,95.1,28.6,21.8,SAFE,False,True,True
T+014.50h,14.5,11.82,0.0129,64.9,95.0,28.7,24.9,SAFE,False,True,True
T+014.58h,14.583,7.58,-0.0141,64.9,94.9,29.4,21.8,SAFE,False,True,True
T+014.67h,14.667,6.29,-0.0043,64.8,94.8,28.6,21.8,SAFE,False,True,True
T+014.75h,14.75,9.12,0.0094,64.8,94.7,28.2,21.8,SAFE,False,True,True
T+014.83h,14.833,7.89,-0.0041,64.7,94.6,29.0,21.8,SAFE,False,True,True
T+014.92h,14.917,10.52,0.0088,64.7,94.5,28.9,22.6,SAFE,False,True,True
T+015.00h,15.0,8.75,-0.0059,64.7,94.4,28.9,21.7,SAFE,False,True,True
T+015.08h,15.083,9.6,0.0028,64.6,94.3,28.7,21.7,SAFE,False,True,True
T+015.17h,15.167,9.09,-0.0017,64.6,94.2,28.5,21.7,SAFE,False,True,True
T+015.25h,15.25,8.04,-0.0035,64.5,94.1,29.7,21.7,SAFE,False,True,True
T+015.33h,15.333,9.43,0.0046,64.5,94.0,29.2,21.6,SAFE,False,True,True
T+015.42h,15.417,6.63,-0.0093,64.5,93.9,28.9,21.6,SAFE,False,True,True
T+015.50h,15.5,8.22,0.0053,64.4,93.8,28.8,21.6,SAFE,False,True,True
T+015.58h,15.583,9.33,0.0037,64.4,93.7,29.3,21.6,SAFE,False,True,True
T+015.67h,15.667,9.46,0.0004,64.3,93.6,30.0,21.5,SAFE,False,True,True
T+015.75h,15.75,12.21,0.0091,64.3,93.5,28.7,25.2,SAFE,False,True,True
T+015.83h,15.833,9.03,-0.0106,64.2,93.4,28.6,21.5,SAFE,False,True,True
T+015.92h,15.917,7.4,-0.0054,64.2,93.3,29.0,21.5,SAFE,False,True,True
T+016.00h,16.0,9.08,0.0056,64.2,93.2,29.0,21.5,SAFE,False,True,True
T+016.08h,16.083,9.24,0.0005,64.1,93.1,29.0,21.4,SAFE,False,True,True
T+016.17h,16.167,9.43,0.0006,64.1,93.0,29.2,21.4,SAFE,False,True,True
T+016.25h,16.25,8.84,-0.002,64.0,92.9,29.5,21.4,SAFE,False,True,True
T+016.33h,16.333,8.63,-0.0007,64.0,92.8,29.4,21.4,SAFE,False,True,True
T+016.42h,16.417,8.44,-0.0006,64.0,92.7,28.5,21.4,SAFE,False,False,True
T+016.50h,16.5,8.95,0.0017,63.9,92.6,29.5,21.3,SAFE,False,True,True
T+016.58h,16.583,9.77,0.0027,63.9,92.5,29.2,21.3,SAFE,False,True,True
T+016.67h,16.667,5.95,-0.0127,63.8,92.4,28.9,21.3,SAFE,False,True,True
T+016.75h,16.75,8.65,0.009,63.8,92.3,29.5,21.3,SAFE,False,True,True
T+016.83h,16.833,6.18,-0.0082,63.7,92.2,28.6,21.3,SAFE,False,True,True
T+016.92h,16.917,7.66,0.0049,63.7,92.1,27.8,21.2,SAFE,False,True,True
T+017.00h,17.0,9.65,0.0066,63.7,92.0,29.2,21.2,SAFE,False,True,True
T+017.08h,17.083,11.01,0.0045,63.6,91.9,29.6,22.9,SAFE,False,True,True
T+017.17h,17.167,7.5,-0.0117,63.6,91.8,29.6,21.2,SAFE,False,True,True
T+017.25h,17.25,8.91,0.0047,63.5,91.7,28.4,21.2,SAFE,False,True,True
T+017.33h,17.333,6.29,-0.0087,63.5,91.6,29.0,21.1,SAFE,False,True,True
T+017.42h,17.417,9.9,0.012,63.5,91.5,29.2,21.1,SAFE,False,True,True
T+017.50h,17.5,7.64,-0.0075,63.4,91.4,28.9,21.1,SAFE,False,True,True
T+017.58h,17.583,9.29,0.0055,63.4,91.3,29.0,21.1,SAFE,False,True,True
T+017.67h,17.667,7.85,-0.0048,63.3,91.2,28.9,21.1,SAFE,False,True,False
T+017.75h,17.75,8.19,0.0011,63.3,91.1,29.5,21.0,SAFE,False,True,True
T+017.83h,17.833,7.89,-0.001,63.2,91.0,29.2,21.0,SAFE,False,True,True
T+017.92h,17.917,5.31,-0.0086,63.2,90.9,29.7,21.0,SAFE,False,True,True
T+018.00h,18.0,5.34,0.0001,63.2,90.8,28.7,21.0,SAFE,False,True,True
T+018.08h,18.083,5,-0.0011,63.1,90.7,28.6,20.9,SAFE,False,True,True
T+018.17h,18.167,7.26,0.0075,63.1,90.6,28.6,20.9,SAFE,False,True,True
T+018.25h,18.25,5.89,-0.0046,63.0,90.5,29.6,20.9,SAFE,False,True,True
T+018.33h,18.333,6.66,0.0026,63.0,90.4,28.6,20.9,SAFE,False,True,True
T+018.42h,18.417,8.37,0.0057,63.0,90.3,28.6,20.9,SAFE,False,True,True
T+018.50h,18.5,6.66,-0.0057,62.9,90.2,29.7,20.9,SAFE,False,True,True
T+018.58h,18.583,7.18,0.0017,62.9,90.1,29.3,20.8,SAFE,False,True,False
T+018.67h,18.667,6.68,-0.0017,62.8,90.0,28.5,20.8,SAFE,False,True,True
T+018.75h,18.75,6.91,0.0008,62.8,89.9,29.2,20.8,SAFE,False,True,True
T+018.83h,18.833,5.28,-0.0054,62.7,89.8,28.5,20.8,SAFE,False,True,True
T+018.92h,18.917,5,-0.0009,62.7,89.7,29.4,20.7,SAFE,False,True,True
T+019.00h,19.0,5,0.0,62.7,89.6,29.3,20.7,SAFE,False,True,True
T+019.08h,19.083,5,0.0,62.6,89.5,28.2,20.7,SAFE,False,True,True
T+019.17h,19.167,5.09,0.0003,62.6,89.4,28.2,20.7,SAFE,False,True,True
T+019.25h,19.25,6.57,0.0049,62.5,89.3,29.3,20.7,SAFE,False,True,True
T+019.33h,19.333,5,-0.0052,62.5,89.2,28.7,20.6,SAFE,False,True,True
T+019.42h,19.417,5,0.0,62.5,89.1,28.8,20.6,SAFE,False,True,True
T+019.50h,19.5,5,0.0,62.4,89.0,28.6,20.6,SAFE,False,True,True
T+019.58h,19.583,5.12,0.0004,62.4,88.9,28.8,20.6,SAFE,False,True,True
T+019.67h,19.667,5,-0.0004,62.3,88.8,29.9,20.5,SAFE,False,True,True
T+019.75h,19.75,5,0.0,62.3,88.7,28.5,20.5,SAFE,False,True,True
T+019.83h,19.833,6.14,0.0038,62.2,88.6,29.1,20.5,SAFE,False,True,True
T+019.92h,19.917,5,-0.0038,62.2,88.5,29.1,20.5,SAFE,False,True,True
T+020.00h,20.0,5,0.0,62.2,88.4,29.3,20.5,SAFE,False,True,True
T+020.08h,20.083,5,0.0,62.1,88.3,29.7,20.4,SAFE,False,True,True
T+020.17h,20.167,5.68,0.0023,62.1,88.2,28.6,20.4,SAFE,False,True,True
T+020.25h,20.25,5,-0.0023,62.0,88.1,28.5,20.4,SAFE,False,False,True
T+020.33h,20.333,5,0.0,62.0,88.0,29.0,20.4,SAFE,False,True,True
T+020.42h,20.417,5,0.0,62.0,87.9,27.8,20.4,SAFE,False,True,True
T+020.50h,20.5,5,0.0,61.9,87.8,29.0,20.3,SAFE,False,True,True
T+020.58h,20.583,5,0.0,61.9,87.7,29.5,20.3,SAFE,False,True,True
T+020.67h,20.667,5,0.0,61.8,87.6,28.8,20.3,SAFE,False,True,True
T+020.75h,20.75,5,0.0,61.8,87.5,29.6,20.3,SAFE,False,True,True
T+020.83h,20.833,5,0.0,61.7,87.4,28.7,20.3,SAFE,False,True,True
T+020.92h,20.917,5.12,0.0004,61.7,87.3,28.4,20.2,SAFE,False,True,True
T+021.00h,21.0,5,-0.0004,61.7,87.2,30.0,20.2,SAFE,False,True,True
T+021.08h,21.083,5,0.0,61.6,87.1,28.5,20.2,SAFE,False,True,True
T+021.17h,21.167,5,0.0,61.6,87.0,28.0,20.2,SAFE,False,True,True
T+021.25h,21.25,5,0.0,61.5,86.9,28.3,20.2,SAFE,False,True,True
T+021.33h,21.333,5.28,0.0009,61.5,86.8,29.0,20.1,SAFE,False,True,True
T+021.42h,21.417,5,-0.0009,61.5,86.7,28.7,20.1,SAFE,False,True,True
T+021.50h,21.5,5,0.0,61.4,86.6,28.9,20.1,SAFE,False,True,True
T+021.58h,21.583,5,0.0,61.4,86.5,29.6,20.1,SAFE,False,True,True
T+021.67h,21.667,6.57,0.0052,61.3,86.4,29.2,20.1,SAFE,False,True,True
T+021.75h,21.75,5,-0.0052,61.3,86.3,28.8,20.0,SAFE,False,True,True
T+021.83h,21.833,5,0.0,61.2,86.2,28.8,20.0,SAFE,False,True,True
T+021.92h,21.917,5,0.0,61.2,86.1,28.8,20.0,SAFE,False,True,True
T+022.00h,22.0,5,0.0,61.2,86.0,29.1,20.0,SAFE,False,True,True
T+022.08h,22.083,5,0.0,61.1,85.9,29.1,19.9,SAFE,False,True,True
T+022.17h,22.167,5,0.0,61.1,85.8,29.3,19.9,SAFE,False,True,True
T+022.25h,22.25,5,0.0,61.0,85.7,29.4,19.9,SAFE,False,True,True
T+022.33h,22.333,5,0.0,61.0,85.6,28.7,19.9,SAFE,False,True,True
T+022.42h,22.417,5,0.0,61.0,85.5,28.4,19.9,SAFE,False,True,True
T+022.50h,22.5,7.01,0.0067,60.9,85.4,28.3,19.9,SAFE,False,True,True
T+022.58h,22.583,5.67,-0.0045,60.9,85.3,29.4,19.8,SAFE,False,True,True
T+022.67h,22.667,5,-0.0022,60.8,85.2,28.7,19.8,SAFE,False,True,True
T+022.75h,22.75,5,0.0,60.8,85.1,29.1,19.8,SAFE,False,True,True
T+022.83h,22.833,5,0.0,60.7,85.0,29.9,19.8,SAFE,False,True,True
T+022.92h,22.917,5,0.0,60.7,84.9,29.3,19.7,SAFE,False,True,True
T+023.00h,23.0,5.02,0.0001,60.7,84.8,30.6,19.7,SAFE,False,True,True
T+023.08h,23.083,5,-0.0001,60.6,84.7,29.1,19.7,SAFE,False,True,True
T+023.17h,23.167,5,0.0,60.6,84.6,29.4,19.7,SAFE,False,True,True
T+023.25h,23.25,5,0.0,60.5,84.5,29.1,19.7,SAFE,False,True,True
T+023.33h,23.333,5,0.0,60.5,84.4,29.5,19.6,SAFE,False,True,True
T+023.42h,23.417,5,0.0,60.5,84.3,29.6,19.6,SAFE,False,True,True
T+023.50h,23.5,5,0.0,60.4,84.2,28.9,19.6,SAFE,False,True,True
T+023.58h,23.583,6.93,0.0064,60.4,84.1,29.2,19.6,SAFE,False,True,True
T+023.67h,23.667,5.92,-0.0034,60.3,84.0,29.2,19.6,SAFE,False,True,True
T+023.75h,23.75,5,-0.0031,60.3,83.9,29.4,19.5,SAFE,False,True,True
T+023.83h,23.833,5,0.0,60.2,83.8,28.4,19.5,SAFE,False,True,True
T+023.92h,23.917,7.23,0.0074,60.2,83.7,29.4,19.5,SAFE,False,True,True
T+024.00h,24.0,6.39,-0.0028,60.2,83.6,28.6,19.5,SAFE,False,True,True
T+024.08h,24.083,5.57,-0.0028,60.1,83.5,29.6,19.5,SAFE,False,True,True
T+024.17h,24.167,5,-0.0019,60.1,83.4,28.8,19.4,SAFE,False,True,True
T+024.25h,24.25,5,0.0,60.0,83.3,28.8,19.4,SAFE,False,True,True
T+024.33h,24.333,6.62,0.0054,60.0,83.2,28.6,19.4,SAFE,False,True,True
T+024.42h,24.417,6.42,-0.0006,60.0,83.1,29.7,19.4,SAFE,False,True,False
T+024.50h,24.5,5.88,-0.0018,59.9,83.0,29.8,19.4,SAFE,False,True,False
T+024.58h,24.583,6.11,0.0008,59.9,82.9,28.4,19.3,SAFE,False,True,True
T+024.67h,24.667,5,-0.0037,59.8,82.8,27.5,19.3,SAFE,False,True,True
T+024.75h,24.75,5,0.0,59.8,82.7,29.7,19.3,SAFE,False,True,True
T+024.83h,24.833,6.21,0.004,59.7,82.6,28.7,19.3,SAFE,False,True,True
T+024.92h,24.917,8.05,0.0061,59.7,82.5,29.0,19.3,SAFE,False,True,True
T+025.00h,25.0,7.2,-0.0028,59.7,82.4,29.6,19.2,SAFE,False,True,True
T+025.08h,25.083,8.69,0.005,59.6,82.3,29.0,19.2,SAFE,False,True,False
T+025.17h,25.167,5,-0.0123,59.6,82.2,30.3,19.2,SAFE,False,True,True
T+025.25h,25.25,5.97,0.0032,59.5,82.1,29.2,19.2,SAFE,False,True,True
T+025.33h,25.333,7.34,0.0046,59.5,82.0,28.9,19.2,SAFE,False,True,True
