timestamp,hours,water_level_cm,rise_rate_cm_per_s,soil_moisture_pct,humidity_pct,temp_c,risk_index,alert_tier,rain_active,dht_ok,ultra_valid
T+011.33h,11.333,44.8,-0.0063,70,75,31.2,71.6,WARNING,False,True,True
T+011.42h,11.417,44.27,-0.0018,70,75,30.8,71.6,WARNING,False,True,True
T+011.50h,11.5,44.04,-0.0008,70,75,32.3,71.6,WARNING,False,True,True
T+011.58h,11.583,43.68,-0.0012,70,75,31.2,71.6,WARNING,False,True,True
T+011.67h,11.667,45.2,0.0051,70,75,30.8,71.6,WARNING,False,True,True
T+011.75h,11.75,44.62,-0.0019,70,75,31.6,71.6,WARNING,False,True,True
T+011.83h,11.833,45.24,0.0021,70,75,31.6,71.6,WARNING,False,True,True
T+011.92h,11.917,46.59,0.0045,70,75,30.3,71.6,WARNING,False,True,True
T+012.00h,12.0,45.66,-0.0031,70,75,30.9,71.6,WARNING,False,True,True
T+012.08h,12.083,45.22,-0.0015,70,75,30.3,71.6,WARNING,False,True,True
T+012.17h,12.167,45.0,-0.0007,70,75,31.1,71.6,WARNING,False,True,True
T+012.25h,12.25,44.04,-0.0032,70,75,31.1,71.6,WARNING,False,True,True
T+012.33h,12.333,44.11,0.0002,70,75,30.7,71.6,WARNING,False,True,True
T+012.42h,12.417,44.97,0.0028,70,75,31.3,71.6,WARNING,False,True,True
T+012.50h,12.5,43.92,-0.0035,70,75,30.9,71.6,WARNING,False,True,True
T+012.58h,12.583,43.24,-0.0023,70,75,31.0,71.6,WARNING,False,True,True
T+012.67h,12.667,43.09,-0.0005,70,75,30.4,71.6,WARNING,False,True,True
T+012.75h,12.75,46.19,0.0103,70,75,31.5,71.6,WARNING,False,True,True
T+012.83h,12.833,44.98,-0.004,70,75,31.0,71.6,WARNING,False,True,True
T+012.92h,12.917,46.2,0.0041,70,75,30.7,71.6,WARNING,False,True,True
T+013.00h,13.0,44.89,-0.0044,70,75,31.1,71.6,WARNING,False,True,True
T+013.08h,13.083,44.97,0.0003,70,75,31.9,71.6,WARNING,False,True,True
T+013.17h,13.167,45.32,0.0012,70,75,31.2,71.6,WARNING,False,False,True
T+013.25h,13.25,45.49,0.0006,70,75,31.4,71.6,WARNING,False,True,True
T+013.33h,13.333,42.92,-0.0086,70,75,30.6,71.6,WARNING,False,True,True
T+013.42h,13.417,43.19,0.0009,70,75,31.5,71.6,WARNING,False,True,True
T+013.50h,13.5,45.31,0.0071,70,75,31.2,71.6,WARNING,False,True,True
T+013.58h,13.583,46.66,0.0045,70,75,30.1,71.6,WARNING,False,True,True
T+013.67h,13.667,44.69,-0.0066,70,75,31.7,71.6,WARNING,False,True,False
T+013.75h,13.75,44.26,-0.0014,70,75,32.2,71.6,WARNING,False,True,True
T+013.83h,13.833,44.22,-0.0001,70,75,30.1,71.6,WARNING,False,True,True
T+013.92h,13.917,46.19,0.0066,70,75,30.7,71.6,WARNING,False,True,True
T+014.00h,14.0,45.48,-0.0024,70,75,31.1,71.6,WARNING,False,True,True
T+014.08h,14.083,45.76,0.0009,70,75,31.0,71.6,WARNING,False,True,True
T+014.17h,14.167,46.45,0.0023,70,75,30.8,71.6,WARNING,False,False,True
T+014.25h,14.25,44.69,-0.0059,70,75,31.0,71.6,WARNING,False,True,True
T+014.33h,14.333,45.52,0.0028,70,75,30.6,71.6,WARNING,False,True,True
T+014.42h,14.417,44.78,-0.0025,70,75,30.8,71.6,WARNING,False,True,True
T+014.50h,14.5,46.86,0.0069,70,75,30.3,71.6,WARNING,False,True,True
T+014.58h,14.583,43.18,-0.0123,70,75,30.3,71.6,WARNING,False,True,True
T+014.67h,14.667,44.8,0.0054,70,75,30.6,71.6,WARNING,False,True,True
T+014.75h,14.75,45.33,0.0018,70,75,31.4,71.6,WARNING,False,True,True
T+014.83h,14.833,46.02,0.0023,70,75,30.9,71.6,WARNING,False,True,True
T+014.92h,14.917,43.9,-0.007,70,75,31.3,71.6,WARNING,False,True,True
T+015.00h,15.0,45.92,0.0067,70,75,31.2,71.6,WARNING,False,True,True
T+015.08h,15.083,46.23,0.001,70,75,31.2,71.6,WARNING,False,True,True
T+015.17h,15.167,44.59,-0.0055,70,75,31.8,71.6,WARNING,False,True,True
T+015.25h,15.25,44.06,-0.0017,70,75,30.4,71.6,WARNING,False,True,True
T+015.33h,15.333,45.69,0.0054,70,75,30.9,71.6,WARNING,False,True,False
T+015.42h,15.417,43.77,-0.0064,70,75,31.0,71.6,WARNING,False,True,True
T+015.50h,15.5,44.41,0.0021,70,75,31.3,71.6,WARNING,False,True,True
T+015.58h,15.583,45.36,0.0032,70,75,31.2,71.6,WARNING,False,True,True
T+015.67h,15.667,45.25,-0.0004,70,75,30.8,71.6,WARNING,False,True,True
T+015.75h,15.75,44.88,-0.0012,70,75,31.2,71.6,WARNING,False,True,True
T+015.83h,15.833,44.57,-0.001,70,75,30.7,71.6,WARNING,False,True,True
T+015.92h,15.917,44.97,0.0013,70,75,30.9,71.6,WARNING,False,True,False
T+016.00h,16.0,46.79,0.0061,70,75,31.3,71.6,WARNING,False,True,True
T+016.08h,16.083,44.67,-0.0071,70,75,31.0,71.6,WARNING,False,True,True
T+016.17h,16.167,45.75,0.0036,70,75,30.7,71.6,WARNING,False,True,True
T+016.25h,16.25,45.08,-0.0022,70,75,30.9,71.6,WARNING,False,True,True
T+016.33h,16.333,46.23,0.0038,70,75,31.9,71.6,WARNING,False,True,True
T+016.42h,16.417,46.91,0.0023,70,75,30.7,71.6,WARNING,False,True,True
T+016.50h,16.5,46.0,-0.003,70,75,31.0,71.6,WARNING,False,True,True
T+016.58h,16.583,45.96,-0.0001,70,75,30.2,71.6,WARNING,False,True,True
T+016.67h,16.667,43.85,-0.007,70,75,30.7,71.6,WARNING,False,True,False
T+016.75h,16.75,45.43,0.0053,70,75,30.9,71.6,WARNING,False,True,True
T+016.83h,16.833,45.33,-0.0003,70,75,30.0,71.6,WARNING,False,True,True
T+016.92h,16.917,44.32,-0.0034,70,75,31.0,71.6,WARNING,False,True,True
T+017.00h,17.0,46.05,0.0058,70,75,31.1,71.6,WARNING,False,False,True
T+017.08h,17.083,45.49,-0.0019,70,75,31.2,71.6,WARNING,False,True,True
T+017.17h,17.167,44.11,-0.0046,70,75,30.9,71.6,WARNING,False,True,True
T+017.25h,17.25,46.16,0.0068,70,75,31.5,71.6,WARNING,False,True,True
T+017.33h,17.333,43.39,-0.0092,70,75,31.9,71.6,WARNING,False,True,True
T+017.42h,17.417,46.06,0.0089,70,75,30.6,71.6,WARNING,False,True,True
T+017.50h,17.5,43.13,-0.0098,70,75,31.3,71.6,WARNING,False,True,True
T+017.58h,17.583,43.83,0.0023,70,75,31.5,71.6,WARNING,False,True,True
T+017.67h,17.667,44.06,0.0008,70,75,31.8,71.6,WARNING,False,True,True
T+017.75h,17.75,44.58,0.0017,70,75,30.8,71.6,WARNING,False,True,False
T+017.83h,17.833,47.67,0.0103,70,75,31.5,71.6,WARNING,False,True,True
T+017.92h,17.917,42.93,-0.0158,70,75,30.8,71.6,WARNING,False,True,True
T+018.00h,18.0,43.77,0.0028,70,75,30.9,71.6,WARNING,False,True,True
T+018.08h,18.083,42.83,-0.0031,70,75,30.5,71.6,WARNING,False,True,True
T+018.17h,18.167,45.54,0.009,70,75,30.9,71.6,WARNING,False,True,True
T+018.25h,18.25,44.09,-0.0048,70,75,31.0,71.6,WARNING,False,True,True
T+018.33h,18.333,45.89,0.006,70,75,31.2,71.6,WARNING,False,True,True
T+018.42h,18.417,43.34,-0.0085,70,75,30.3,71.6,WARNING,False,True,True
T+018.50h,18.5,45.12,0.0059,70,75,31.3,71.6,WARNING,False,True,True
T+018.58h,18.583,44.57,-0.0018,70,75,31.3,71.6,WARNING,False,True,True
T+018.67h,18.667,44.21,-0.0012,70,75,31.0,71.6,WARNING,False,True,True
T+018.75h,18.75,43.82,-0.0013,70,75,31.5,71.6,WARNING,False,True,False
T+018.83h,18.833,45.67,0.0062,70,75,31.5,71.6,WARNING,False,False,False
T+018.92h,18.917,44.77,-0.003,70,75,31.2,71.6,WARNING,False,True,True
T+019.00h,19.0,44.79,0.0001,70,75,31.3,71.6,WARNING,False,True,True
T+019.08h,19.083,44.99,0.0007,70,75,30.8,71.6,WARNING,False,True,True
T+019.17h,19.167,44.62,-0.0012,70,75,30.9,71.6,WARNING,False,True,True
T+019.25h,19.25,45.43,0.0027,70,75,31.3,71.6,WARNING,False,True,True
T+019.33h,19.333,45.17,-0.0009,70,75,31.7,71.6,WARNING,False,True,True
T+019.42h,19.417,44.87,-0.001,70,75,30.7,71.6,WARNING,False,True,True
T+019.50h,19.5,43.34,-0.0051,70,75,31.9,71.6,WARNING,False,True,True
T+019.58h,19.583,44.93,0.0053,70,75,31.1,71.6,WARNING,False,True,True
T+019.67h,19.667,43.83,-0.0037,70,75,30.7,71.6,WARNING,False,True,True
T+019.75h,19.75,44.62,0.0026,70,75,30.4,71.6,WARNING,False,True,True
T+019.83h,19.833,45.05,0.0014,70,75,30.8,71.6,WARNING,False,True,True
T+019.92h,19.917,45.95,0.003,70,75,31.6,71.6,WARNING,False,True,True
T+020.00h,20.0,44.57,-0.0046,70,75,30.1,71.6,WARNING,False,True,True
T+020.08h,20.083,45.34,0.0026,70,75,31.6,71.6,WARNING,False,True,True
T+020.17h,20.167,45.51,0.0006,70,75,31.4,71.6,WARNING,False,True,True
T+020.25h,20.25,43.76,-0.0058,70,75,30.8,71.6,WARNING,False,True,True
T+020.33h,20.333,45.59,0.0061,70,75,30.7,71.6,WARNING,False,True,True
T+020.42h,20.417,43.51,-0.0069,70,75,31.5,71.6,WARNING,False,True,True
T+020.50h,20.5,43.66,0.0005,70,75,31.0,71.6,WARNING,False,True,True
T+020.58h,20.583,44.27,0.002,70,75,31.8,71.6,WARNING,False,True,True
T+020.67h,20.667,43.67,-0.002,70,75,31.2,71.6,WARNING,False,True,True
T+020.75h,20.75,44.14,0.0016,70,75,30.8,71.6,WARNING,False,True,True
T+020.83h,20.833,46.09,0.0065,70,75,31.0,71.6,WARNING,False,True,True
T+020.92h,20.917,45.07,-0.0034,70,75,31.2,71.6,WARNING,False,True,True
T+021.00h,21.0,45.27,0.0007,70,75,31.3,71.6,WARNING,False,True,True
T+021.08h,21.083,44.19,-0.0036,70,75,31.1,71.6,WARNING,False,True,True
T+021.17h,21.167,43.78,-0.0014,70,75,30.4,71.6,WARNING,False,True,True
T+021.25h,21.25,43.81,0.0001,70,75,30.1,71.6,WARNING,False,True,True
T+021.33h,21.333,43.51,-0.001,70,75,30.9,71.6,WARNING,False,True,True
T+021.42h,21.417,43.43,-0.0002,70,75,30.4,71.6,WARNING,False,True,True
T+021.50h,21.5,44.7,0.0042,70,75,31.4,71.6,WARNING,False,True,True
T+021.58h,21.583,43.42,-0.0043,70,75,30.6,71.6,WARNING,False,True,True
T+021.67h,21.667,44.25,0.0028,70,75,31.3,71.6,WARNING,False,True,True
T+021.75h,21.75,47.06,0.0094,70,75,30.9,71.6,WARNING,False,True,True
T+021.83h,21.833,44.41,-0.0088,70,75,31.1,71.6,WARNING,False,True,True
T+021.92h,21.917,44.59,0.0006,70,75,31.3,71.6,WARNING,False,True,True
T+022.00h,22.0,44.66,0.0002,70,75,31.2,71.6,WARNING,False,True,True
T+022.08h,22.083,43.63,-0.0034,70,75,30.9,71.6,WARNING,False,True,True
T+022.17h,22.167,43.86,0.0008,70,75,31.4,71.6,WARNING,False,True,True
T+022.25h,22.25,43.9,0.0001,70,75,30.8,71.6,WARNING,False,True,True
T+022.33h,22.333,42.81,-0.0036,70,75,30.4,71.6,WARNING,False,True,True
T+022.42h,22.417,44.92,0.007,70,75,29.9,71.6,WARNING,False,True,True
T+022.50h,22.5,44.15,-0.0026,70,75,31.3,71.6,WARNING,False,True,True
T+022.58h,22.583,45.25,0.0037,70,75,30.6,71.6,WARNING,False,True,True
T+022.67h,22.667,42.06,-0.0106,70,75,31.0,71.6,WARNING,False,True,True
T+022.75h,22.75,44.54,0.0083,70,75,31.2,71.6,WARNING,False,True,True
T+022.83h,22.833,42.49,-0.0069,70,75,30.8,71.6,WARNING,False,True,True
T+022.92h,22.917,46.68,0.014,70,75,30.6,71.6,WARNING,False,True,True
T+023.00h,23.0,43.7,-0.0099,70,75,31.7,71.6,WARNING,False,True,True
T+023.08h,23.083,45.83,0.0071,70,75,30.8,71.6,WARNING,False,True,True
T+023.17h,23.167,45.43,-0.0013,70,75,31.9,71.6,WARNING,False,True,True
T+023.25h,23.25,45.15,-0.0009,70,75,31.0,71.6,WARNING,False,True,True
T+023.33h,23.333,45.39,0.0008,70,75,31.0,71.6,WARNING,False,True,True
T+023.42h,23.417,43.83,-0.0052,70,75,32.7,71.6,WARNING,False,True,True
T+023.50h,23.5,43.96,0.0004,70,75,30.8,71.6,WARNING,False,True,True
T+023.58h,23.583,44.95,0.0033,70,75,30.6,71.6,WARNING,False,True,True
T+023.67h,23.667,44.54,-0.0014,70,75,30.8,71.6,WARNING,False,True,True
T+023.75h,23.75,44.7,0.0005,70,75,30.6,71.6,WARNING,False,True,True
T+023.83h,23.833,45.83,0.0038,70,75,31.1,71.6,WARNING,False,True,True
T+023.92h,23.917,46.33,0.0017,70,75,30.7,71.6,WARNING,False,True,True
T+024.00h,24.0,45.3,-0.0034,70,75,31.3,71.6,WARNING,False,True,True
T+024.08h,24.083,45.34,0.0001,70,75,30.8,71.6,WARNING,False,True,True
T+024.17h,24.167,45.39,0.0002,70,75,30.9,71.6,WARNING,False,True,True
T+024.25h,24.25,46.08,0.0023,70,75,30.5,71.6,WARNING,False,True,True
T+024.33h,24.333,43.71,-0.0079,70,75,30.4,71.6,WARNING,False,True,True
T+024.42h,24.417,44.22,0.0017,70,75,30.8,71.6,WARNING,False,True,True
T+024.50h,24.5,45.8,0.0053,70,75,31.1,71.6,WARNING,False,True,True
T+024.58h,24.583,44.89,-0.003,70,75,30.7,71.6,WARNING,False,True,True
T+024.67h,24.667,43.69,-0.004,70,75,30.8,71.6,WARNING,False,True,True
T+024.75h,24.75,44.11,0.0014,70,75,31.0,71.6,WARNING,False,True,True
T+024.83h,24.833,46.21,0.007,70,75,31.2,71.6,WARNING,False,True,True
T+024.92h,24.917,45.49,-0.0024,70,75,29.9,71.6,WARNING,False,True,True
T+025.00h,25.0,43.61,-0.0063,70,75,31.5,71.6,WARNING,False,True,False
T+025.08h,25.083,45.15,0.0051,70,75,31.0,71.6,WARNING,False,True,True
T+025.17h,25.167,45.18,0.0001,70,75,31.3,71.6,WARNING,False,True,True
T+025.25h,25.25,45.06,-0.0004,70,75,30.9,71.6,WARNING,False,True,True
T+025.33h,25.333,46.08,0.0034,70,75,30.8,71.6,WARNING,False,True,True
T+025.42h,25.417,44.68,-0.0047,70,75,30.4,71.6,WARNING,False,True,True
T+025.50h,25.5,46.76,0.0069,70,75,31.0,71.6,WARNING,False,True,True
T+025.58h,25.583,43.91,-0.0095,70,75,30.7,71.6,WARNING,False,True,True
T+025.67h,25.667,45.29,0.0046,70,75,31.7,71.6,WARNING,False,True,True
T+025.75h,25.75,44.28,-0.0034,70,75,30.0,71.6,WARNING,False,True,True
T+025.83h,25.833,44.07,-0.0007,70,75,29.7,71.6,WARNING,False,True,True
T+025.92h,25.917,44.19,0.0004,70,75,30.7,71.6,WARNING,False,True,True
T+026.00h,26.0,43.47,-0.0024,70,75,30.3,71.6,WARNING,False,True,True
T+026.08h,26.083,45.01,0.0051,70,75,31.6,71.6,WARNING,False,True,False
T+026.17h,26.167,43.82,-0.004,70,75,31.4,71.6,WARNING,False,True,True
T+026.25h,26.25,45.42,0.0053,70,75,30.2,71.6,WARNING,False,True,True
T+026.33h,26.333,43.49,-0.0064,70,75,31.3,71.6,WARNING,False,True,True
T+026.42h,26.417,44.83,0.0044,70,75,31.1,71.6,WARNING,False,True,False
T+026.50h,26.5,45.08,0.0009,70,75,31.6,71.6,WARNING,False,True,True
