timestamp,hours,water_level_cm,rise_rate_cm_per_s,soil_moisture_pct,humidity_pct,temp_c,risk_index,alert_tier,rain_active,dht_ok,ultra_valid
T+003.83h,3.833,4.25,-0.0018,15,45,28.3,4.4,SAFE,False,True,True
T+003.92h,3.917,5.4,0.0038,15,45,28.5,4.4,SAFE,False,True,True
T+004.00h,4.0,5.0,-0.0013,15,45,29.1,4.4,SAFE,False,True,True
T+004.08h,4.083,4.69,-0.001,15,45,27.9,4.4,SAFE,False,True,True
T+004.17h,4.167,7.24,0.0085,15,45,27.8,4.4,SAFE,False,True,True
T+004.25h,4.25,4.31,-0.0098,15,45,28.0,4.4,SAFE,False,True,True
T+004.33h,4.333,2.89,-0.0047,15,45,29.0,4.4,SAFE,False,True,True
T+004.42h,4.417,3.99,0.0037,15,45,28.1,4.4,SAFE,False,True,True
T+004.50h,4.5,3.5,-0.0016,15,45,27.7,4.4,SAFE,False,True,True
T+004.58h,4.583,6.29,0.0093,15,45,27.9,4.4,SAFE,False,True,True
T+004.67h,4.667,6.24,-0.0002,15,45,28.2,4.4,SAFE,False,True,True
T+004.75h,4.75,6.4,0.0005,15,45,29.1,4.4,SAFE,False,True,True
T+004.83h,4.833,3.76,-0.0088,15,45,27.6,4.4,SAFE,False,True,True
T+004.92h,4.917,5.58,0.0061,15,45,27.8,4.4,SAFE,False,True,True
T+005.00h,5.0,3.84,-0.0058,15,45,28.3,4.4,SAFE,False,True,True
T+005.08h,5.083,5.45,0.0054,15,45,28.8,4.4,SAFE,False,True,True
T+005.17h,5.167,4.6,-0.0028,15,45,27.6,4.4,SAFE,False,True,True
T+005.25h,5.25,5.99,0.0046,15,45,28.2,4.4,SAFE,False,True,True
T+005.33h,5.333,5.62,-0.0012,15,45,28.2,4.4,SAFE,False,True,True
T+005.42h,5.417,6.51,0.003,15,45,27.3,4.4,SAFE,False,True,True
T+005.50h,5.5,5.78,-0.0024,15,45,27.3,4.4,SAFE,False,True,True
T+005.58h,5.583,4.93,-0.0028,15,45,27.9,4.4,SAFE,False,True,True
T+005.67h,5.667,3.78,-0.0038,15,45,27.0,4.4,SAFE,False,True,True
T+005.75h,5.75,5.99,0.0074,15,45,28.4,4.4,SAFE,False,True,True
T+005.83h,5.833,4.86,-0.0038,15,45,27.7,4.4,SAFE,False,True,True
T+005.92h,5.917,2.83,-0.0068,15,45,28.1,4.4,SAFE,False,True,True
T+006.00h,6.0,4.29,0.0048,15,45,28.2,4.4,SAFE,False,False,True
T+006.08h,6.083,4.49,0.0007,15,45,27.7,4.4,SAFE,False,True,True
T+006.17h,6.167,4.87,0.0013,15,45,28.0,4.4,SAFE,False,True,True
T+006.25h,6.25,6.03,0.0039,15,45,27.6,4.4,SAFE,False,True,True
T+006.33h,6.333,5.31,-0.0024,15,45,28.2,4.4,SAFE,False,True,True
T+006.42h,6.417,5.57,0.0009,15,45,27.0,4.4,SAFE,False,True,True
T+006.50h,6.5,5.0,-0.0019,15,45,28.2,4.4,SAFE,False,True,True
T+006.58h,6.583,3.84,-0.0039,15,45,28.4,4.4,SAFE,False,True,True
T+006.67h,6.667,6.8,0.0099,15,45,27.0,4.4,SAFE,False,True,True
T+006.75h,6.75,6.61,-0.0006,15,45,28.1,4.4,SAFE,False,True,True
T+006.83h,6.833,5.64,-0.0032,15,45,27.1,4.4,SAFE,False,True,True
T+006.92h,6.917,5.11,-0.0018,15,45,27.8,4.4,SAFE,False,True,True
T+007.00h,7.0,5.32,0.0007,15,45,28.9,4.4,SAFE,False,True,True
T+007.08h,7.083,5.2,-0.0004,15,45,27.7,4.4,SAFE,False,True,True
T+007.17h,7.167,4.06,-0.0038,15,45,28.9,4.4,SAFE,False,True,True
T+007.25h,7.25,4.36,0.001,15,45,27.6,4.4,SAFE,False,True,True
T+007.33h,7.333,5.46,0.0037,15,45,27.9,4.4,SAFE,False,True,True
T+007.42h,7.417,5.76,0.001,15,45,27.9,4.4,SAFE,False,True,True
T+007.50h,7.5,4.88,-0.0029,15,45,27.6,4.4,SAFE,False,True,True
T+007.58h,7.583,4.02,-0.0029,15,45,28.4,4.4,SAFE,False,True,True
T+007.67h,7.667,7.28,0.0109,15,45,28.0,4.4,SAFE,False,True,True
T+007.75h,7.75,4.92,-0.0078,15,45,27.3,4.4,SAFE,False,True,True
T+007.83h,7.833,4.54,-0.0013,15,45,27.6,4.4,SAFE,False,True,True
T+007.92h,7.917,4.84,0.001,15,45,27.6,4.4,SAFE,False,True,True
T+008.00h,8.0,4.32,-0.0018,15,45,28.2,4.4,SAFE,False,True,True
T+008.08h,8.083,6.4,0.0069,15,45,27.7,4.4,SAFE,False,True,True
T+008.17h,8.167,4.6,-0.006,15,45,28.6,4.4,SAFE,False,False,True
T+008.25h,8.25,3.81,-0.0026,15,45,28.3,4.4,SAFE,False,True,True
T+008.33h,8.333,4.35,0.0018,15,45,28.1,4.4,SAFE,False,True,True
T+008.42h,8.417,5.17,0.0027,15,45,27.7,4.4,SAFE,False,True,True
T+008.50h,8.5,4.39,-0.0026,15,45,27.7,4.4,SAFE,False,True,True
T+008.58h,8.583,4.67,0.0009,15,45,27.7,4.4,SAFE,False,True,False
T+008.67h,8.667,5.04,0.0012,15,45,28.6,4.4,SAFE,False,True,True
T+008.75h,8.75,3.79,-0.0042,15,45,28.4,4.4,SAFE,False,True,True
T+008.83h,8.833,4.25,0.0015,15,45,28.0,4.4,SAFE,False,True,False
T+008.92h,8.917,5.01,0.0025,15,45,27.1,4.4,SAFE,False,True,True
T+009.00h,9.0,6.13,0.0037,15,45,29.1,4.4,SAFE,False,True,True
T+009.08h,9.083,5.01,-0.0037,15,45,29.0,4.4,SAFE,False,True,True
T+009.17h,9.167,3.53,-0.0049,15,45,26.7,4.4,SAFE,False,True,True
T+009.25h,9.25,6.07,0.0085,15,45,27.6,4.4,SAFE,False,True,True
T+009.33h,9.333,5.61,-0.0015,15,45,27.4,4.4,SAFE,False,True,True
T+009.42h,9.417,4.24,-0.0046,15,45,28.1,4.4,SAFE,False,True,True
T+009.50h,9.5,5.12,0.003,15,45,27.4,4.4,SAFE,False,True,True
T+009.58h,9.583,5.73,0.002,15,45,28.2,4.4,SAFE,False,True,True
T+009.67h,9.667,4.47,-0.0042,15,45,27.9,4.4,SAFE,False,True,True
T+009.75h,9.75,4.9,0.0014,15,45,27.8,4.4,SAFE,False,True,True
T+009.83h,9.833,4.41,-0.0016,15,45,28.2,4.4,SAFE,False,True,True
T+009.92h,9.917,3.67,-0.0025,15,45,27.6,4.4,SAFE,False,True,True
T+010.00h,10.0,4.92,0.0042,15,45,28.0,4.4,SAFE,False,True,True
T+010.08h,10.083,6.5,0.0053,15,45,27.0,4.4,SAFE,False,True,True
T+010.17h,10.167,3.7,-0.0093,15,45,27.8,4.4,SAFE,False,True,True
T+010.25h,10.25,4.78,0.0036,15,45,28.0,4.4,SAFE,False,True,True
T+010.33h,10.333,4.5,-0.0009,15,45,28.2,4.4,SAFE,False,True,True
T+010.42h,10.417,4.83,0.0011,15,45,27.9,4.4,SAFE,False,True,True
T+010.50h,10.5,6.41,0.0053,15,45,28.1,4.4,SAFE,False,True,True
T+010.58h,10.583,5.93,-0.0016,15,45,28.2,4.4,SAFE,False,True,True
T+010.67h,10.667,5.07,-0.0029,15,45,27.5,4.4,SAFE,False,True,True
T+010.75h,10.75,4.99,-0.0002,15,45,28.2,4.4,SAFE,False,False,True
T+010.83h,10.833,5.93,0.0031,15,45,28.0,4.4,SAFE,False,True,True
T+010.92h,10.917,4.03,-0.0063,15,45,27.3,4.4,SAFE,False,True,True
T+011.00h,11.0,5.57,0.0051,15,45,28.0,4.4,SAFE,False,True,True
T+011.08h,11.083,4.35,-0.0041,15,45,27.9,4.4,SAFE,False,True,True
T+011.17h,11.167,5.68,0.0044,15,45,28.6,4.4,SAFE,False,True,True
T+011.25h,11.25,6.09,0.0014,15,45,26.8,4.4,SAFE,False,True,False
T+011.33h,11.333,4.43,-0.0055,15,45,28.7,4.4,SAFE,False,True,True
T+011.42h,11.417,4.91,0.0016,15,45,27.8,4.4,SAFE,False,True,True
T+011.50h,11.5,6.38,0.0049,15,45,28.5,4.4,SAFE,False,True,True
T+011.58h,11.583,7.08,0.0023,15,45,29.0,4.4,SAFE,False,True,True
T+011.67h,11.667,4.13,-0.0098,15,45,28.2,4.4,SAFE,False,True,True
T+011.75h,11.75,6.09,0.0065,15,45,27.2,4.4,SAFE,False,True,True
T+011.83h,11.833,3.76,-0.0078,15,45,27.3,4.4,SAFE,False,True,True
T+011.92h,11.917,4.74,0.0032,15,45,26.7,4.4,SAFE,False,True,True
T+012.00h,12.0,3.88,-0.0028,15,45,27.9,4.4,SAFE,False,True,True
T+012.08h,12.083,4.77,0.003,15,45,29.0,4.4,SAFE,False,True,True
T+012.17h,12.167,5.55,0.0026,15,45,27.7,4.4,SAFE,False,True,True
T+012.25h,12.25,4.83,-0.0024,15,45,28.1,4.4,SAFE,False,True,True
T+012.33h,12.333,5.42,0.002,15,45,28.9,4.4,SAFE,False,True,True
T+012.42h,12.417,4.76,-0.0022,15,45,27.6,4.4,SAFE,False,False,True
T+012.50h,12.5,6.37,0.0054,15,45,28.4,4.4,SAFE,False,True,True
T+012.58h,12.583,4.47,-0.0063,15,45,27.3,4.4,SAFE,False,True,True
T+012.67h,12.667,5.59,0.0037,15,45,28.2,4.4,SAFE,False,True,True
T+012.75h,12.75,4.01,-0.0053,15,45,27.7,4.4,SAFE,False,True,True
T+012.83h,12.833,4.98,0.0032,15,45,27.6,4.4,SAFE,False,True,True
T+012.92h,12.917,5.0,0.0001,15,45,28.3,4.4,SAFE,False,True,True
T+013.00h,13.0,3.35,-0.0055,15,45,27.8,4.4,SAFE,False,True,True
T+013.08h,13.083,3.4,0.0002,15,45,28.1,4.4,SAFE,False,True,True
T+013.17h,13.167,4.91,0.005,15,45,28.2,4.4,SAFE,False,True,True
T+013.25h,13.25,5.07,0.0006,15,45,28.1,4.4,SAFE,False,True,True
T+013.33h,13.333,6.25,0.0039,15,45,27.9,4.4,SAFE,False,True,True
T+013.42h,13.417,5.79,-0.0016,15,45,27.6,4.4,SAFE,False,True,True
T+013.50h,13.5,3.94,-0.0061,15,45,28.1,4.4,SAFE,False,True,True
T+013.58h,13.583,6.06,0.0071,15,45,27.8,4.4,SAFE,False,True,True
T+013.67h,13.667,6.26,0.0007,15,45,28.3,4.4,SAFE,False,True,True
T+013.75h,13.75,4.21,-0.0068,15,45,27.8,4.4,SAFE,False,True,True
T+013.83h,13.833,5.12,0.003,15,45,27.3,4.4,SAFE,False,True,True
T+013.92h,13.917,3.92,-0.004,15,45,27.9,4.4,SAFE,False,True,True
T+014.00h,14.0,5.85,0.0065,15,45,28.0,4.4,SAFE,False,True,True
T+014.08h,14.083,4.85,-0.0033,15,45,26.8,4.4,SAFE,False,True,True
T+014.17h,14.167,4.69,-0.0005,15,45,27.8,4.4,SAFE,False,True,True
T+014.25h,14.25,6.09,0.0047,15,45,28.0,4.4,SAFE,False,True,True
T+014.33h,14.333,5.18,-0.003,15,45,28.8,4.4,SAFE,False,True,True
T+014.42h,14.417,4.13,-0.0035,15,45,27.0,4.4,SAFE,False,True,True
T+014.50h,14.5,3.77,-0.0012,15,45,27.0,4.4,SAFE,False,True,True
T+014.58h,14.583,3.69,-0.0003,15,45,27.1,4.4,SAFE,False,True,True
T+014.67h,14.667,5.43,0.0058,15,45,28.4,4.4,SAFE,False,True,True
T+014.75h,14.75,4.88,-0.0019,15,45,28.3,4.4,SAFE,False,True,True
T+014.83h,14.833,6.1,0.0041,15,45,27.8,4.4,SAFE,False,True,True
T+014.92h,14.917,6.03,-0.0002,15,45,28.1,4.4,SAFE,False,True,True
T+015.00h,15.0,7.15,0.0037,15,45,28.7,4.4,SAFE,False,True,True
T+015.08h,15.083,8.75,0.0054,15,45,27.4,4.4,SAFE,False,True,True
T+015.17h,15.167,6.63,-0.0071,15,45,28.2,4.4,SAFE,False,True,True
T+015.25h,15.25,5.55,-0.0036,15,45,27.8,4.4,SAFE,False,True,True
T+015.33h,15.333,4.56,-0.0033,15,45,28.0,4.4,SAFE,False,True,True
T+015.42h,15.417,4.05,-0.0017,15,45,27.1,4.4,SAFE,False,True,True
T+015.50h,15.5,4.43,0.0013,15,45,29.2,4.4,SAFE,False,True,True
T+015.58h,15.583,4.17,-0.0009,15,45,28.1,4.4,SAFE,False,True,True
T+015.67h,15.667,4.01,-0.0005,15,45,28.3,4.4,SAFE,False,True,True
T+015.75h,15.75,4.0,-0.0,15,45,27.9,4.4,SAFE,False,True,True
T+015.83h,15.833,5.06,0.0035,15,45,27.3,4.4,SAFE,False,True,True
T+015.92h,15.917,2.82,-0.0075,15,45,27.7,4.4,SAFE,False,True,True
T+016.00h,16.0,6.94,0.0138,15,45,28.9,4.4,SAFE,False,True,True
T+016.08h,16.083,5.69,-0.0042,15,45,28.5,4.4,SAFE,False,True,True
T+016.17h,16.167,7.21,0.0051,15,45,27.9,4.4,SAFE,False,True,True
T+016.25h,16.25,5.58,-0.0054,15,45,27.5,4.4,SAFE,False,True,True
T+016.33h,16.333,4.72,-0.0029,15,45,28.9,4.4,SAFE,False,True,True
T+016.42h,16.417,4.07,-0.0022,15,45,27.8,4.4,SAFE,False,True,True
T+016.50h,16.5,6.45,0.0079,15,45,27.3,4.4,SAFE,False,True,True
T+016.58h,16.583,2.99,-0.0115,15,45,28.6,4.4,SAFE,False,True,True
T+016.67h,16.667,4.83,0.0061,15,45,28.4,4.4,SAFE,False,True,True
T+016.75h,16.75,4.43,-0.0013,15,45,28.0,4.4,SAFE,False,True,True
T+016.83h,16.833,3.81,-0.0021,15,45,27.8,4.4,SAFE,False,True,True
T+016.92h,16.917,5.58,0.0059,15,45,28.7,4.4,SAFE,False,True,True
T+017.00h,17.0,5.05,-0.0018,15,45,27.9,4.4,SAFE,False,True,True
T+017.08h,17.083,5.37,0.0011,15,45,27.5,4.4,SAFE,False,True,True
T+017.17h,17.167,6.16,0.0026,15,45,27.9,4.4,SAFE,False,True,True
T+017.25h,17.25,3.3,-0.0095,15,45,27.5,4.4,SAFE,False,True,True
T+017.33h,17.333,3.91,0.002,15,45,27.9,4.4,SAFE,False,True,True
T+017.42h,17.417,4.67,0.0025,15,45,27.8,4.4,SAFE,False,True,True
T+017.50h,17.5,4.19,-0.0016,15,45,28.7,4.4,SAFE,False,True,True
T+017.58h,17.583,6.19,0.0067,15,45,27.2,4.4,SAFE,False,True,True
T+017.67h,17.667,4.67,-0.0051,15,45,27.2,4.4,SAFE,False,True,False
T+017.75h,17.75,6.28,0.0054,15,45,28.3,4.4,SAFE,False,True,True
T+017.83h,17.833,4.98,-0.0044,15,45,27.5,4.4,SAFE,False,True,True
T+017.92h,17.917,5.75,0.0026,15,45,27.6,4.4,SAFE,False,True,True
T+018.00h,18.0,6.71,0.0032,15,45,28.3,4.4,SAFE,False,True,True
T+018.08h,18.083,5.75,-0.0032,15,45,28.5,4.4,SAFE,False,True,True
T+018.17h,18.167,5.2,-0.0019,15,45,28.2,4.4,SAFE,False,True,True
T+018.25h,18.25,5.13,-0.0002,15,45,29.1,4.4,SAFE,False,True,True
T+018.33h,18.333,4.98,-0.0005,15,45,28.4,4.4,SAFE,False,False,True
T+018.42h,18.417,6.22,0.0041,15,45,27.6,4.4,SAFE,False,True,True
T+018.50h,18.5,4.25,-0.0066,15,45,28.5,4.4,SAFE,False,True,True
T+018.58h,18.583,5.0,0.0025,15,45,29.0,4.4,SAFE,False,True,True
T+018.67h,18.667,4.27,-0.0024,15,45,28.0,4.4,SAFE,False,True,True
T+018.75h,18.75,5.84,0.0052,15,45,28.0,4.4,SAFE,False,True,True
T+018.83h,18.833,4.8,-0.0034,15,45,28.6,4.4,SAFE,False,True,True
T+018.92h,18.917,6.3,0.005,15,45,28.2,4.4,SAFE,False,True,True
T+019.00h,19.0,4.6,-0.0057,15,45,28.9,4.4,SAFE,False,True,True
T+019.08h,19.083,4.09,-0.0017,15,45,27.5,4.4,SAFE,False,True,True
T+019.17h,19.167,3.97,-0.0004,15,45,27.2,4.4,SAFE,False,True,True
T+019.25h,19.25,4.48,0.0017,15,45,27.7,4.4,SAFE,False,True,True
T+019.33h,19.333,4.95,0.0016,15,45,27.8,4.4,SAFE,False,True,True
T+019.42h,19.417,5.24,0.001,15,45,28.2,4.4,SAFE,False,True,True
T+019.50h,19.5,2.83,-0.008,15,45,27.8,4.4,SAFE,False,True,True
T+019.58h,19.583,5.52,0.009,15,45,27.5,4.4,SAFE,False,True,True
T+019.67h,19.667,4.74,-0.0026,15,45,28.2,4.4,SAFE,False,True,True
T+019.75h,19.75,6.94,0.0073,15,45,27.8,4.4,SAFE,False,True,True
T+019.83h,19.833,6.77,-0.0006,15,45,27.8,4.4,SAFE,False,True,True
T+019.92h,19.917,6.24,-0.0018,15,45,28.1,4.4,SAFE,False,True,True
T+020.00h,20.0,4.38,-0.0062,15,45,27.4,4.4,SAFE,False,True,True
T+020.08h,20.083,5.57,0.004,15,45,28.2,4.4,SAFE,False,True,True
T+020.17h,20.167,2.94,-0.0088,15,45,27.6,4.4,SAFE,False,True,True
T+020.25h,20.25,5.98,0.0101,15,45,27.0,4.4,SAFE,False,True,True
T+020.33h,20.333,6.54,0.0019,15,45,28.9,4.4,SAFE,False,True,True
T+020.42h,20.417,6.71,0.0006,15,45,28.6,4.4,SAFE,False,True,True
T+020.50h,20.5,4.21,-0.0083,15,45,27.3,4.4,SAFE,False,True,True
T+020.58h,20.583,4.97,0.0025,15,45,27.7,4.4,SAFE,False,True,True
T+020.67h,20.667,3.98,-0.0033,15,45,28.0,4.4,SAFE,False,True,False
T+020.75h,20.75,4.26,0.0009,15,45,28.4,4.4,SAFE,False,True,True
T+020.83h,20.833,6.23,0.0066,15,45,28.4,4.4,SAFE,False,True,True
T+020.92h,20.917,4.36,-0.0062,15,45,28.4,4.4,SAFE,False,True,True
T+021.00h,21.0,5.64,0.0042,15,45,27.6,4.4,SAFE,False,True,True
T+021.08h,21.083,4.83,-0.0027,15,45,27.9,4.4,SAFE,False,True,True
T+021.17h,21.167,5.91,0.0036,15,45,28.5,4.4,SAFE,False,True,True
T+021.25h,21.25,5.19,-0.0024,15,45,28.3,4.4,SAFE,False,True,True
T+021.33h,21.333,6.29,0.0037,15,45,28.9,4.4,SAFE,False,False,True
T+021.42h,21.417,5.32,-0.0032,15,45,28.2,4.4,SAFE,False,True,True
T+021.50h,21.5,4.88,-0.0015,15,45,27.9,4.4,SAFE,False,False,True
T+021.58h,21.583,5.07,0.0006,15,45,28.4,4.4,SAFE,False,True,True
T+021.67h,21.667,4.94,-0.0004,15,45,27.4,4.4,SAFE,False,True,True
T+021.75h,21.75,5.21,0.0009,15,45,27.4,4.4,SAFE,False,True,True
T+021.83h,21.833,5.28,0.0002,15,45,27.9,4.4,SAFE,False,True,True
T+021.92h,21.917,3.9,-0.0046,15,45,27.9,4.4,SAFE,False,True,True
T+022.00h,22.0,4.0,0.0003,15,45,28.1,4.4,SAFE,False,True,True
T+022.08h,22.083,5.33,0.0044,15,45,27.9,4.4,SAFE,False,True,True
T+022.17h,22.167,5.73,0.0014,15,45,28.2,4.4,SAFE,False,True,True
T+022.25h,22.25,3.53,-0.0074,15,45,29.4,4.4,SAFE,False,True,True
T+022.33h,22.333,4.64,0.0037,15,45,27.9,4.4,SAFE,False,True,True
T+022.42h,22.417,4.0,-0.0021,15,45,27.3,4.4,SAFE,False,True,True
T+022.50h,22.5,4.31,0.001,15,45,28.1,4.4,SAFE,False,True,True
T+022.58h,22.583,4.61,0.001,15,45,28.1,4.4,SAFE,False,True,True
T+022.67h,22.667,4.59,-0.0001,15,45,28.2,4.4,SAFE,False,True,True
T+022.75h,22.75,5.22,0.0021,15,45,27.8,4.4,SAFE,False,True,True
T+022.83h,22.833,5.48,0.0009,15,45,27.4,4.4,SAFE,False,True,True
T+022.92h,22.917,4.75,-0.0024,15,45,28.2,4.4,SAFE,False,True,True
T+023.00h,23.0,5.0,0.0008,15,45,27.0,4.4,SAFE,False,True,True
T+023.08h,23.083,4.25,-0.0025,15,45,27.7,4.4,SAFE,False,True,True
T+023.17h,23.167,4.61,0.0012,15,45,27.7,4.4,SAFE,False,True,True
T+023.25h,23.25,3.86,-0.0025,15,45,28.6,4.4,SAFE,False,True,True
T+023.33h,23.333,6.53,0.0089,15,45,26.9,4.4,SAFE,False,True,True
T+023.42h,23.417,4.86,-0.0056,15,45,27.9,4.4,SAFE,False,True,True
T+023.50h,23.5,4.93,0.0002,15,45,28.3,4.4,SAFE,False,True,True
T+023.58h,23.583,4.94,0.0,15,45,28.0,4.4,SAFE,False,True,True
T+023.67h,23.667,4.55,-0.0013,15,45,28.2,4.4,SAFE,False,True,False
T+023.75h,23.75,4.98,0.0014,15,45,27.7,4.4,SAFE,False,True,True
T+023.83h,23.833,3.9,-0.0036,15,45,28.6,4.4,SAFE,False,True,True
T+023.92h,23.917,5.28,0.0046,15,45,28.1,4.4,SAFE,False,True,True
T+024.00h,24.0,4.63,-0.0022,15,45,27.6,4.4,SAFE,False,True,True
T+024.08h,24.083,4.25,-0.0013,15,45,28.1,4.4,SAFE,False,True,True
T+024.17h,24.167,4.26,0.0,15,45,28.2,4.4,SAFE,False,True,True
T+024.25h,24.25,4.85,0.002,15,45,27.9,4.4,SAFE,False,True,True
T+024.33h,24.333,5.85,0.0033,15,45,28.0,4.4,SAFE,False,True,True
T+024.42h,24.417,4.97,-0.0029,15,45,28.4,4.4,SAFE,False,False,True
T+024.50h,24.5,5.44,0.0016,15,45,28.4,4.4,SAFE,False,True,True
T+024.58h,24.583,5.91,0.0016,15,45,27.2,4.4,SAFE,False,True,True
T+024.67h,24.667,5.19,-0.0024,15,45,28.0,4.4,SAFE,False,True,True
T+024.75h,24.75,3.84,-0.0045,15,45,27.7,4.4,SAFE,False,True,True
T+024.83h,24.833,5.15,0.0044,15,45,28.1,4.4,SAFE,False,True,True
T+024.92h,24.917,3.61,-0.0052,15,45,27.4,4.4,SAFE,False,True,True
T+025.00h,25.0,5.42,0.006,15,45,27.7,4.4,SAFE,False,True,True
T+025.08h,25.083,4.32,-0.0037,15,45,28.3,4.4,SAFE,False,True,True
T+025.17h,25.167,5.59,0.0042,15,45,28.5,4.4,SAFE,False,True,True
T+025.25h,25.25,5.77,0.0006,15,45,27.7,4.4,SAFE,False,True,True
T+025.33h,25.333,5.29,-0.0016,15,45,27.7,4.4,SAFE,False,True,True
T+025.42h,25.417,3.65,-0.0055,15,45,27.5,4.4,SAFE,False,True,True
T+025.50h,25.5,5.17,0.0051,15,45,27.4,4.4,SAFE,False,True,True
T+025.58h,25.583,2.84,-0.0077,15,45,28.4,4.4,SAFE,False,True,True
T+025.67h,25.667,3.58,0.0025,15,45,27.3,4.4,SAFE,False,True,True
T+025.75h,25.75,5.98,0.008,15,45,28.2,4.4,SAFE,False,True,True
T+025.83h,25.833,6.12,0.0004,15,45,28.2,4.4,SAFE,False,True,True
T+025.92h,25.917,6.77,0.0022,15,45,28.3,4.4,SAFE,False,True,True
T+026.00h,26.0,5.85,-0.0031,15,45,27.5,4.4,SAFE,False,True,True
T+026.08h,26.083,3.33,-0.0084,15,45,27.7,4.4,SAFE,False,True,True
T+026.17h,26.167,5.53,0.0073,15,45,27.3,4.4,SAFE,False,True,True
T+026.25h,26.25,5.21,-0.0011,15,45,28.1,4.4,SAFE,False,True,True
T+026.33h,26.333,4.12,-0.0036,15,45,28.7,4.4,SAFE,False,True,True
T+026.42h,26.417,5.02,0.003,15,45,28.5,4.4,SAFE,False,True,True
T+026.50h,26.5,5.52,0.0017,15,45,28.4,4.4,SAFE,False,True,True
