timestamp,hours,water_level_cm,rise_rate_cm_per_s,soil_moisture_pct,humidity_pct,temp_c,risk_index,alert_tier,rain_active,dht_ok,ultra_valid
T+001.92h,1.917,1.53,-0.0002,35,78,29.8,11.7,SAFE,False,True,True
T+002.00h,2.0,2.2,0.0023,35,78,29.8,11.7,SAFE,False,True,True
T+002.08h,2.083,2.13,-0.0002,35,78,29.8,11.7,SAFE,False,True,True
T+002.17h,2.167,2.65,0.0017,35,78,29.4,11.7,SAFE,False,True,True
T+002.25h,2.25,1.63,-0.0034,35,78,29.0,11.7,SAFE,False,True,True
T+002.33h,2.333,1.4,-0.0008,35,78,30.0,11.7,SAFE,False,True,True
T+002.42h,2.417,0.51,-0.003,35,78,30.1,11.7,SAFE,False,True,True
T+002.50h,2.5,-0.56,-0.0036,35,78,29.6,11.7,SAFE,False,True,True
T+002.58h,2.583,-1.81,-0.0042,35,78,29.4,11.7,SAFE,False,True,True
T+002.67h,2.667,-0.16,0.0055,35,78,29.9,11.7,SAFE,False,True,True
T+002.75h,2.75,1.78,0.0065,35,78,29.7,11.7,SAFE,False,True,True
T+002.83h,2.833,0.79,-0.0033,35,78,30.4,11.7,SAFE,False,True,True
T+002.92h,2.917,0.34,-0.0015,35,78,29.1,11.7,SAFE,False,True,True
T+003.00h,3.0,0.0,-0.0011,35,78,29.8,11.7,SAFE,False,True,True
T+003.08h,3.083,-0.63,-0.0021,35,78,30.6,11.7,SAFE,False,True,True
T+003.17h,3.167,0.23,0.0029,35,78,29.8,11.7,SAFE,False,True,True
T+003.25h,3.25,0.75,0.0017,35,78,30.3,11.7,SAFE,False,True,True
T+003.33h,3.333,0.37,-0.0013,35,78,29.5,11.7,SAFE,False,True,True
T+003.42h,3.417,0.04,-0.0011,35,78,30.9,11.7,SAFE,False,True,True
T+003.50h,3.5,0.46,0.0014,35,78,30.0,11.7,SAFE,False,True,True
T+003.58h,3.583,0.46,0.0,35,78,29.7,11.7,SAFE,False,True,True
T+003.67h,3.667,1.07,0.002,35,78,29.4,11.7,SAFE,False,True,True
T+003.75h,3.75,2.42,0.0045,35,78,30.2,11.7,SAFE,False,True,True
T+003.83h,3.833,2.32,-0.0003,35,78,29.0,11.7,SAFE,False,True,True
T+003.92h,3.917,2.42,0.0003,35,78,30.9,11.7,SAFE,False,True,True
T+004.00h,4.0,1.54,-0.0029,35,78,29.0,11.7,SAFE,False,True,True
T+004.08h,4.083,2.18,0.0021,35,78,29.9,11.7,SAFE,False,True,False
T+004.17h,4.167,2.18,-0.0,35,78,30.7,11.7,SAFE,False,True,True
T+004.25h,4.25,2.97,0.0027,35,78,29.0,11.7,SAFE,False,True,True
T+004.33h,4.333,3.0,0.0001,35,78,29.4,11.7,SAFE,False,True,True
T+004.42h,4.417,3.61,0.002,35,78,29.9,11.7,SAFE,False,True,True
T+004.50h,4.5,3.79,0.0006,35,78,30.3,11.7,SAFE,False,True,True
T+004.58h,4.583,2.93,-0.0029,35,78,30.3,11.7,SAFE,False,True,True
T+004.67h,4.667,2.91,-0.0001,35,78,30.4,11.7,SAFE,False,True,True
T+004.75h,4.75,3.28,0.0013,35,78,30.4,11.7,SAFE,False,True,True
T+004.83h,4.833,2.46,-0.0028,35,78,29.5,11.7,SAFE,False,True,True
T+004.92h,4.917,1.63,-0.0027,35,78,30.7,11.7,SAFE,False,True,True
T+005.00h,5.0,1.75,0.0004,35,78,30.2,11.7,SAFE,False,True,True
T+005.08h,5.083,1.43,-0.0011,35,78,29.9,11.7,SAFE,False,True,True
T+005.17h,5.167,1.08,-0.0012,35,78,30.4,11.7,SAFE,False,True,True
T+005.25h,5.25,-1.41,-0.0083,35,78,29.7,11.7,SAFE,False,True,True
T+005.33h,5.333,-0.29,0.0037,35,78,30.0,11.7,SAFE,False,True,True
T+005.42h,5.417,-1.08,-0.0026,35,78,29.5,11.7,SAFE,False,True,True
T+005.50h,5.5,-1.8,-0.0024,35,78,31.0,11.7,SAFE,False,True,True
T+005.58h,5.583,-2.39,-0.002,35,78,29.9,11.7,SAFE,False,True,True
T+005.67h,5.667,-3.35,-0.0032,35,78,30.6,11.7,SAFE,False,True,False
T+005.75h,5.75,-2.96,0.0013,35,78,29.8,11.7,SAFE,False,True,True
T+005.83h,5.833,-2.03,0.0031,35,78,31.1,11.7,SAFE,False,True,False
T+005.92h,5.917,-1.0,0.0034,35,78,30.3,11.7,SAFE,False,True,True
T+006.00h,6.0,-0.9,0.0003,35.2,78.5,29.2,11.8,SAFE,True,True,True
T+006.08h,6.083,-0.8,0.0003,35.3,79.0,29.8,11.9,SAFE,True,True,True
T+006.17h,6.167,-0.7,0.0003,35.5,79.5,30.0,12.0,SAFE,True,True,True
T+006.25h,6.25,-0.6,0.0003,35.7,80.0,29.7,12.1,SAFE,True,True,True
T+006.33h,6.333,-0.5,0.0003,35.8,80.5,30.2,12.1,SAFE,True,True,True
T+006.42h,6.417,-0.4,0.0003,36.0,81.0,29.4,12.2,SAFE,True,True,True
T+006.50h,6.5,-0.3,0.0003,36.2,81.5,29.6,12.3,SAFE,True,True,True
T+006.58h,6.583,-0.2,0.0003,36.3,82.0,29.6,12.4,SAFE,True,False,True
T+006.67h,6.667,-0.1,0.0003,36.5,82.5,29.4,12.5,SAFE,True,True,True
T+006.75h,6.75,-0.0,0.0003,36.7,83.0,29.4,12.6,SAFE,True,True,True
T+006.83h,6.833,0.1,0.0003,36.8,83.5,30.7,12.7,SAFE,True,True,True
T+006.92h,6.917,0.2,0.0003,37.0,84.0,30.5,12.8,SAFE,True,True,True
T+007.00h,7.0,0.3,0.0003,37.2,84.5,29.4,12.9,SAFE,True,True,True
T+007.08h,7.083,0.4,0.0003,37.3,85.0,30.5,13.0,SAFE,True,True,True
T+007.17h,7.167,0.5,0.0003,37.5,85.5,30.2,13.1,SAFE,True,True,True
T+007.25h,7.25,0.6,0.0003,37.7,86.0,29.4,13.2,SAFE,True,True,True
T+007.33h,7.333,0.7,0.0003,37.8,86.5,30.2,13.2,SAFE,True,True,True
T+007.42h,7.417,0.8,0.0003,38.0,87.0,29.2,13.3,SAFE,True,True,True
T+007.50h,7.5,0.9,0.0003,38.2,87.5,30.0,13.4,SAFE,True,True,True
T+007.58h,7.583,1.0,0.0003,38.3,88.0,30.0,13.5,SAFE,True,True,True
T+007.67h,7.667,1.1,0.0003,38.5,88.5,30.0,13.6,SAFE,True,True,True
T+007.75h,7.75,1.2,0.0003,38.7,89.0,28.9,13.7,SAFE,True,True,True
T+007.83h,7.833,1.3,0.0003,38.8,89.5,30.2,13.8,SAFE,True,True,True
T+007.92h,7.917,1.4,0.0003,39.0,90.0,30.3,13.9,SAFE,True,True,True
T+008.00h,8.0,1.5,0.0003,39.2,90.5,30.6,14.0,SAFE,True,True,True
T+008.08h,8.083,1.6,0.0003,39.3,91.0,29.2,14.1,SAFE,True,True,True
T+008.17h,8.167,1.7,0.0003,39.5,91.5,30.0,14.2,SAFE,True,True,True
T+008.25h,8.25,1.8,0.0003,39.7,92.0,30.2,14.2,SAFE,True,True,True
T+008.33h,8.333,1.9,0.0003,39.8,92.5,30.5,14.3,SAFE,True,True,True
T+008.42h,8.417,2.0,0.0003,40.0,93.0,30.5,14.4,SAFE,True,True,True
T+008.50h,8.5,2.1,0.0003,40.2,93.5,29.3,14.5,SAFE,True,True,True
T+008.58h,8.583,2.2,0.0003,40.3,94.0,30.2,14.6,SAFE,True,True,True
T+008.67h,8.667,2.3,0.0003,40.5,94.5,29.8,14.7,SAFE,True,True,True
T+008.75h,8.75,2.4,0.0003,40.7,95.0,30.5,14.8,SAFE,True,False,True
T+008.83h,8.833,2.5,0.0003,40.8,95.5,29.1,14.8,SAFE,True,True,True
T+008.92h,8.917,2.6,0.0003,41.0,96.0,30.4,14.9,SAFE,True,True,True
T+009.00h,9.0,2.7,0.0003,41.2,96.5,29.7,14.9,SAFE,True,True,True
T+009.08h,9.083,2.8,0.0003,41.3,97.0,30.3,15.0,SAFE,True,True,True
T+009.17h,9.167,2.9,0.0003,41.5,97.5,30.2,15.0,SAFE,True,True,True
T+009.25h,9.25,3.0,0.0003,41.7,98,29.8,15.1,SAFE,True,True,True
T+009.33h,9.333,3.1,0.0003,41.8,98,30.1,15.1,SAFE,True,True,True
T+009.42h,9.417,3.2,0.0003,42.0,98,30.0,15.2,SAFE,True,True,False
T+009.50h,9.5,3.3,0.0003,42.2,98,29.1,15.2,SAFE,True,True,True
T+009.58h,9.583,3.4,0.0003,42.3,98,29.4,15.3,SAFE,True,True,True
T+009.67h,9.667,3.5,0.0003,42.5,98,30.1,15.3,SAFE,True,True,True
T+009.75h,9.75,3.6,0.0003,42.7,98,29.5,15.4,SAFE,True,True,True
T+009.83h,9.833,3.7,0.0003,42.8,98,29.4,15.4,SAFE,True,True,True
T+009.92h,9.917,3.8,0.0003,43.0,98,30.1,15.5,SAFE,True,True,True
T+010.00h,10.0,3.9,0.0003,43.2,98,30.2,15.5,SAFE,True,True,True
T+010.08h,10.083,4.0,0.0003,43.3,98,29.4,15.6,SAFE,True,True,True
T+010.17h,10.167,4.1,0.0003,43.5,98,30.7,15.6,SAFE,True,True,True
T+010.25h,10.25,4.2,0.0003,43.7,98,29.8,15.7,SAFE,True,True,True
T+010.33h,10.333,4.3,0.0003,43.8,98,30.1,15.7,SAFE,True,True,True
T+010.42h,10.417,4.4,0.0003,44.0,98,30.6,15.8,SAFE,True,True,True
T+010.50h,10.5,4.5,0.0003,44.2,98,30.4,15.8,SAFE,True,True,True
T+010.58h,10.583,4.6,0.0003,44.3,98,29.7,15.9,SAFE,True,True,True
T+010.67h,10.667,4.7,0.0003,44.5,98,29.6,15.9,SAFE,True,True,True
T+010.75h,10.75,4.8,0.0003,44.7,98,30.7,16.0,SAFE,True,True,True
T+010.83h,10.833,4.9,0.0003,44.8,98,29.7,16.0,SAFE,True,True,True
T+010.92h,10.917,5.0,0.0003,45.0,98,29.9,16.1,SAFE,True,True,True
T+011.00h,11.0,5.1,0.0003,45.2,98,29.5,16.1,SAFE,True,True,True
T+011.08h,11.083,5.2,0.0003,45.3,98,29.9,16.1,SAFE,True,True,True
T+011.17h,11.167,5.3,0.0003,45.5,98,29.4,16.2,SAFE,True,True,True
T+011.25h,11.25,5.4,0.0003,45.7,98,30.0,16.2,SAFE,True,True,True
T+011.33h,11.333,5.5,0.0003,45.8,98,30.6,16.3,SAFE,True,True,True
T+011.42h,11.417,5.6,0.0003,46.0,98,30.3,16.3,SAFE,True,True,True
T+011.50h,11.5,5.7,0.0003,46.2,98,30.3,16.4,SAFE,True,True,True
T+011.58h,11.583,5.8,0.0003,46.3,98,30.2,16.4,SAFE,True,True,True
T+011.67h,11.667,5.9,0.0003,46.5,98,30.1,16.5,SAFE,True,True,True
T+011.75h,11.75,6.0,0.0003,46.7,98,30.3,16.5,SAFE,True,True,False
T+011.83h,11.833,6.1,0.0003,46.8,98,30.4,16.6,SAFE,True,True,True
T+011.92h,11.917,6.2,0.0003,47.0,98,30.6,16.6,SAFE,True,True,True
T+012.00h,12.0,6.3,0.0003,47.2,98,30.5,16.7,SAFE,True,True,True
T+012.08h,12.083,6.4,0.0003,47.3,98,31.1,16.7,SAFE,True,True,True
T+012.17h,12.167,6.5,0.0003,47.5,98,29.8,16.8,SAFE,True,False,True
T+012.25h,12.25,6.6,0.0003,47.7,98,29.7,16.8,SAFE,True,True,True
T+012.33h,12.333,6.7,0.0003,47.8,98,30.5,16.9,SAFE,True,True,True
T+012.42h,12.417,6.8,0.0003,48.0,98,30.8,16.9,SAFE,True,True,True
T+012.50h,12.5,6.9,0.0003,48.2,98,29.8,17.0,SAFE,True,True,True
T+012.58h,12.583,7.0,0.0003,48.3,98,29.7,17.0,SAFE,True,True,True
T+012.67h,12.667,7.1,0.0003,48.5,98,30.1,17.1,SAFE,True,True,True
T+012.75h,12.75,7.2,0.0003,48.7,98,30.5,17.1,SAFE,True,True,True
T+012.83h,12.833,7.3,0.0003,48.8,98,29.8,17.2,SAFE,True,True,True
T+012.92h,12.917,7.4,0.0003,49.0,98,30.1,17.2,SAFE,True,True,True
T+013.00h,13.0,7.5,0.0003,49.2,98,30.1,17.3,SAFE,True,True,False
T+013.08h,13.083,7.6,0.0003,49.3,98,29.4,17.3,SAFE,True,True,True
T+013.17h,13.167,7.7,0.0003,49.5,98,30.5,17.4,SAFE,True,True,True
T+013.25h,13.25,7.8,0.0003,49.7,98,29.1,17.4,SAFE,True,True,True
T+013.33h,13.333,7.9,0.0003,49.8,98,30.6,17.5,SAFE,True,True,True
T+013.42h,13.417,8.0,0.0003,50.0,98,30.2,17.5,SAFE,True,True,True
T+013.50h,13.5,8.1,0.0003,50.2,98,29.3,17.5,SAFE,True,True,True
T+013.58h,13.583,8.2,0.0003,50.3,98,29.6,17.6,SAFE,True,True,True
T+013.67h,13.667,8.3,0.0003,50.5,98,29.6,17.6,SAFE,True,True,True
T+013.75h,13.75,8.4,0.0003,50.7,98,30.1,17.7,SAFE,True,True,True
T+013.83h,13.833,8.5,0.0003,50.8,98,30.3,17.7,SAFE,True,True,True
T+013.92h,13.917,8.6,0.0003,51.0,98,30.7,17.8,SAFE,True,True,True
T+014.00h,14.0,8.7,0.0003,51.2,98,29.6,17.8,SAFE,True,True,False
T+014.08h,14.083,8.8,0.0003,51.3,98,29.4,17.9,SAFE,True,True,True
T+014.17h,14.167,8.9,0.0003,51.5,98,30.0,17.9,SAFE,True,True,True
T+014.25h,14.25,9.0,0.0003,51.7,98,31.0,18.0,SAFE,True,True,True
T+014.33h,14.333,9.1,0.0003,51.8,98,30.0,18.0,SAFE,True,True,True
T+014.42h,14.417,9.2,0.0003,52.0,98,29.5,18.1,SAFE,True,True,True
T+014.50h,14.5,9.3,0.0003,52.2,98,30.0,18.1,SAFE,True,True,True
T+014.58h,14.583,9.4,0.0003,52.3,98,30.4,18.2,SAFE,True,True,True
T+014.67h,14.667,9.5,0.0003,52.5,98,29.6,18.2,SAFE,True,True,True
T+014.75h,14.75,9.6,0.0003,52.7,98,29.3,18.3,SAFE,True,True,True
T+014.83h,14.833,9.7,0.0003,52.8,98,29.6,18.3,SAFE,True,True,True
T+014.92h,14.917,9.8,0.0003,53.0,98,30.3,18.4,SAFE,True,True,True
T+015.00h,15.0,9.9,0.0003,53.2,98,30.1,18.4,SAFE,True,True,True
T+015.08h,15.083,10.0,0.0003,53.3,98,30.0,18.5,SAFE,True,True,True
T+015.17h,15.167,10.1,0.0003,53.5,98,30.3,18.7,SAFE,True,True,True
T+015.25h,15.25,10.2,0.0003,53.7,98,30.1,18.9,SAFE,True,True,False
T+015.33h,15.333,10.3,0.0003,53.8,98,29.5,19.1,SAFE,True,True,True
T+015.42h,15.417,10.4,0.0003,54.0,98,29.6,19.3,SAFE,True,True,True
T+015.50h,15.5,10.5,0.0003,54.2,98,29.7,19.5,SAFE,True,True,True
T+015.58h,15.583,10.6,0.0003,54.3,98,29.6,19.8,SAFE,True,True,True
T+015.67h,15.667,10.7,0.0003,54.5,98,30.7,20.0,SAFE,True,True,True
T+015.75h,15.75,10.8,0.0003,54.7,98,30.1,20.2,SAFE,True,True,True
T+015.83h,15.833,10.9,0.0003,54.8,98,30.0,20.4,SAFE,True,True,False
T+015.92h,15.917,11.0,0.0003,55.0,98,30.0,20.6,SAFE,True,True,True
T+016.00h,16.0,11.1,0.0003,55.2,98,29.5,20.8,SAFE,True,True,True
T+016.08h,16.083,11.2,0.0003,55.3,98,30.4,21.0,SAFE,True,True,True
T+016.17h,16.167,11.3,0.0003,55.5,98,29.8,21.3,SAFE,True,True,True
T+016.25h,16.25,11.4,0.0003,55.7,98,30.9,21.5,SAFE,True,True,True
T+016.33h,16.333,11.5,0.0003,55.8,98,29.7,21.7,SAFE,True,True,True
T+016.42h,16.417,11.6,0.0003,56.0,98,29.8,21.9,SAFE,True,True,True
T+016.50h,16.5,11.7,0.0003,56.2,98,30.2,22.1,SAFE,True,True,True
T+016.58h,16.583,11.8,0.0003,56.3,98,30.1,22.3,SAFE,True,True,True
T+016.67h,16.667,11.9,0.0003,56.5,98,30.7,22.6,SAFE,True,True,True
T+016.75h,16.75,12.0,0.0003,56.7,98,29.4,22.8,SAFE,True,True,True
T+016.83h,16.833,12.1,0.0003,56.8,98,30.1,23.0,SAFE,True,True,True
T+016.92h,16.917,12.2,0.0003,57.0,98,29.2,23.2,SAFE,True,True,True
T+017.00h,17.0,12.3,0.0003,57.2,98,30.2,23.4,SAFE,True,True,True
T+017.08h,17.083,12.4,0.0003,57.3,98,30.0,23.6,SAFE,True,True,True
T+017.17h,17.167,12.5,0.0003,57.5,98,30.1,23.8,SAFE,True,True,True
T+017.25h,17.25,12.6,0.0003,57.7,98,30.4,24.1,SAFE,True,True,True
T+017.33h,17.333,12.7,0.0003,57.8,98,30.0,24.3,SAFE,True,False,True
T+017.42h,17.417,12.8,0.0003,58.0,98,30.2,24.5,SAFE,True,True,True
T+017.50h,17.5,12.9,0.0003,58.2,98,29.5,24.7,SAFE,True,True,True
T+017.58h,17.583,13.0,0.0003,58.3,98,30.1,24.9,SAFE,True,True,True
T+017.67h,17.667,13.1,0.0003,58.5,98,30.5,25.1,SAFE,True,True,True
T+017.75h,17.75,13.2,0.0003,58.7,98,29.7,25.3,SAFE,True,True,True
T+017.83h,17.833,13.3,0.0003,58.8,98,30.1,25.6,SAFE,True,True,True
T+017.92h,17.917,13.4,0.0003,59.0,98,30.4,25.8,SAFE,True,True,True
T+018.00h,18.0,13.5,0.0003,59.2,98,29.7,26.0,SAFE,True,True,True
T+018.08h,18.083,13.6,0.0003,59.3,98,29.3,26.2,SAFE,True,True,True
T+018.17h,18.167,13.7,0.0003,59.5,98,29.3,26.4,SAFE,True,True,False
T+018.25h,18.25,13.8,0.0003,59.7,98,30.1,26.6,SAFE,True,True,True
T+018.33h,18.333,13.9,0.0003,59.8,98,28.6,26.9,SAFE,True,True,True
T+018.42h,18.417,14.0,0.0003,60.0,98,30.1,27.1,SAFE,True,True,True
T+018.50h,18.5,14.1,0.0003,60.2,98,30.8,27.3,SAFE,True,True,True
T+018.58h,18.583,14.2,0.0003,60.3,98,30.3,27.5,SAFE,True,True,True
T+018.67h,18.667,14.3,0.0003,60.5,98,29.9,27.7,SAFE,True,True,True
T+018.75h,18.75,14.4,0.0003,60.7,98,29.7,27.9,SAFE,True,True,True
T+018.83h,18.833,14.5,0.0003,60.8,98,30.3,28.1,SAFE,True,True,True
T+018.92h,18.917,14.6,0.0003,61.0,98,30.0,28.4,SAFE,True,True,True
T+019.00h,19.0,14.7,0.0003,61.2,98,29.6,28.6,SAFE,True,True,True
T+019.08h,19.083,14.8,0.0003,61.3,98,29.9,28.8,SAFE,True,True,True
T+019.17h,19.167,14.9,0.0003,61.5,98,30.2,29.0,SAFE,True,True,True
T+019.25h,19.25,15.0,0.0003,61.7,98,30.8,29.2,SAFE,True,True,True
T+019.33h,19.333,15.1,0.0003,61.8,98,30.4,29.4,SAFE,True,True,True
T+019.42h,19.417,15.2,0.0003,62.0,98,30.5,29.6,SAFE,True,True,True
T+019.50h,19.5,15.3,0.0003,62.2,98,29.6,29.9,SAFE,True,True,True
T+019.58h,19.583,15.4,0.0003,62.3,98,30.2,30.1,SAFE,True,True,True
T+019.67h,19.667,15.5,0.0003,62.5,98,30.3,30.3,SAFE,True,True,True
T+019.75h,19.75,15.6,0.0003,62.7,98,30.5,30.5,SAFE,True,True,True
T+019.83h,19.833,15.7,0.0003,62.8,98,30.1,30.7,SAFE,True,True,True
T+019.92h,19.917,15.8,0.0003,63.0,98,29.6,30.9,SAFE,True,True,True
T+020.00h,20.0,15.9,0.0003,63.2,98,30.9,31.2,SAFE,True,True,True
T+020.08h,20.083,16.0,0.0003,63.3,98,30.3,31.4,SAFE,True,True,True
T+020.17h,20.167,16.1,0.0003,63.5,98,29.6,31.6,SAFE,True,True,True
T+020.25h,20.25,16.2,0.0003,63.7,98,30.5,31.8,SAFE,True,True,True
T+020.33h,20.333,16.3,0.0003,63.8,98,30.9,32.0,SAFE,True,False,True
T+020.42h,20.417,16.4,0.0003,64.0,98,29.0,32.2,SAFE,True,True,True
T+020.50h,20.5,16.5,0.0003,64.2,98,30.1,32.4,SAFE,True,True,True
T+020.58h,20.583,16.6,0.0003,64.3,98,29.5,32.7,SAFE,True,True,True
T+020.67h,20.667,16.7,0.0003,64.5,98,29.7,32.9,SAFE,True,True,True
T+020.75h,20.75,16.8,0.0003,64.7,98,30.3,33.1,SAFE,True,True,True
T+020.83h,20.833,16.9,0.0003,64.8,98,29.6,33.3,SAFE,True,True,True
T+020.92h,20.917,17.0,0.0003,65.0,98,30.6,33.5,SAFE,True,True,True
T+021.00h,21.0,17.1,0.0003,65.2,98,30.1,33.7,SAFE,True,True,True
T+021.08h,21.083,17.2,0.0003,65.3,98,30.4,33.9,SAFE,True,True,True
T+021.17h,21.167,17.3,0.0003,65.5,98,29.1,34.2,SAFE,True,True,True
T+021.25h,21.25,17.4,0.0003,65.7,98,30.3,34.4,SAFE,True,True,True
T+021.33h,21.333,17.5,0.0003,65.8,98,30.0,34.6,SAFE,True,True,True
T+021.42h,21.417,17.6,0.0003,66.0,98,30.1,34.8,SAFE,True,True,True
T+021.50h,21.5,17.7,0.0003,66.2,98,30.3,35.0,SAFE,True,True,True
T+021.58h,21.583,17.8,0.0003,66.3,98,30.1,35.2,SAFE,True,True,True
T+021.67h,21.667,17.9,0.0003,66.5,98,30.5,35.5,SAFE,True,True,True
T+021.75h,21.75,18.0,0.0003,66.7,98,30.1,35.7,SAFE,True,True,True
T+021.83h,21.833,18.1,0.0003,66.8,98,29.4,35.9,SAFE,True,True,True
T+021.92h,21.917,18.2,0.0003,67.0,98,29.1,36.1,SAFE,True,True,True
T+022.00h,22.0,18.3,0.0003,67.2,98,30.6,36.3,SAFE,True,True,True
T+022.08h,22.083,18.4,0.0003,67.3,98,30.7,36.5,SAFE,True,True,True
T+022.17h,22.167,18.5,0.0003,67.5,98,28.7,36.7,SAFE,True,True,True
T+022.25h,22.25,18.6,0.0003,67.7,98,30.2,37.0,SAFE,True,True,True
T+022.33h,22.333,18.7,0.0003,67.8,98,29.9,37.2,SAFE,True,True,True
T+022.42h,22.417,18.8,0.0003,68.0,98,29.7,37.4,SAFE,True,True,True
T+022.50h,22.5,18.9,0.0003,68.2,98,29.3,37.6,SAFE,True,True,True
T+022.58h,22.583,19.0,0.0003,68.3,98,29.9,37.8,SAFE,True,True,True
T+022.67h,22.667,19.1,0.0003,68.5,98,29.6,38.0,SAFE,True,True,True
T+022.75h,22.75,19.2,0.0003,68.7,98,30.2,38.2,SAFE,True,True,True
T+022.83h,22.833,19.3,0.0003,68.8,98,30.3,38.5,SAFE,True,False,True
T+022.92h,22.917,19.4,0.0003,69.0,98,29.6,38.7,SAFE,True,True,False
T+023.00h,23.0,19.5,0.0003,69.2,98,29.9,38.9,SAFE,True,True,True
T+023.08h,23.083,19.6,0.0003,69.3,98,30.0,39.1,SAFE,True,True,True
T+023.17h,23.167,19.7,0.0003,69.5,98,29.6,39.3,SAFE,True,True,False
T+023.25h,23.25,19.8,0.0003,69.7,98,30.4,39.5,SAFE,True,True,True
T+023.33h,23.333,19.9,0.0003,69.8,98,29.6,39.8,SAFE,True,True,True
T+023.42h,23.417,20.0,0.0003,70.0,98,30.3,40.0,WARNING,True,True,True
T+023.50h,23.5,20.1,0.0003,70.2,98,30.8,40.2,WARNING,True,True,True
T+023.58h,23.583,20.2,0.0003,70.3,98,29.5,40.4,WARNING,True,True,True
T+023.67h,23.667,20.3,0.0003,70.5,98,29.2,40.6,WARNING,True,True,True
T+023.75h,23.75,20.4,0.0003,70.7,98,30.5,40.8,WARNING,True,True,True
T+023.83h,23.833,20.5,0.0003,70.8,98,29.9,41.0,WARNING,True,True,True
T+023.92h,23.917,20.6,0.0003,71.0,98,30.7,41.3,WARNING,True,True,False
T+024.00h,24.0,20.7,0.0003,71.2,98,30.1,41.5,WARNING,True,True,True
T+024.08h,24.083,20.8,0.0003,71.3,98,30.2,41.7,WARNING,True,True,True
T+024.17h,24.167,20.9,0.0003,71.5,98,30.3,41.9,WARNING,True,True,True
T+024.25h,24.25,21.0,0.0003,71.7,98,30.5,42.1,WARNING,True,True,True
T+024.33h,24.333,21.1,0.0003,71.8,98,29.1,42.3,WARNING,True,True,True
T+024.42h,24.417,21.2,0.0003,72.0,98,30.2,42.5,WARNING,True,True,True
T+024.50h,24.5,21.3,0.0003,72.2,98,30.0,42.8,WARNING,True,True,True
T+024.58h,24.583,21.4,0.0003,72.3,98,29.8,43.0,WARNING,True,True,True
T+024.67h,24.667,21.5,0.0003,72.5,98,30.1,43.2,WARNING,True,True,True
T+024.75h,24.75,21.6,0.0003,72.7,98,29.8,43.4,WARNING,True,True,True
T+024.83h,24.833,21.7,0.0003,72.8,98,30.0,43.6,WARNING,True,True,True
T+024.92h,24.917,21.8,0.0003,73.0,98,29.9,43.8,WARNING,True,True,True
T+025.00h,25.0,21.9,0.0003,73.2,98,29.3,44.1,WARNING,True,True,True
T+025.08h,25.083,22.0,0.0003,73.3,98,30.1,44.3,WARNING,True,True,True
T+025.17h,25.167,22.1,0.0003,73.5,98,30.6,44.5,WARNING,True,True,False
T+025.25h,25.25,22.2,0.0003,73.7,98,29.8,44.7,WARNING,True,True,True
T+025.33h,25.333,22.3,0.0003,73.8,98,30.2,44.9,WARNING,True,True,True
T+025.42h,25.417,22.4,0.0003,74.0,98,29.7,45.1,WARNING,True,True,True
T+025.50h,25.5,22.5,0.0003,74.2,98,30.0,45.3,WARNING,True,True,True
